run,timestep,r_A,fraction
nvt300_fieldZ_bn_neutralized,1000,13.125,0.0126
nvt300_fieldZ_bn_neutralized,1000,14.875,0.014466666666666666
nvt300_fieldZ_bn_neutralized,1000,16.625,0.015066666666666667
nvt300_fieldZ_bn_neutralized,1000,18.375,0.0168
nvt300_fieldZ_bn_neutralized,1000,20.125,0.0196
nvt300_fieldZ_bn_neutralized,1000,21.875,0.020933333333333335
nvt300_fieldZ_bn_neutralized,1000,23.625,0.022866666666666667
nvt300_fieldZ_bn_neutralized,1000,25.375,0.023633333333333333
nvt300_fieldZ_bn_neutralized,1000,27.125,0.026266666666666667
nvt300_fieldZ_bn_neutralized,1000,28.875,0.027733333333333332
nvt300_fieldZ_bn_neutralized,1000,30.625,0.0278
nvt300_fieldZ_bn_neutralized,1000,32.375,0.03213333333333333
nvt300_fieldZ_bn_neutralized,1000,34.125,0.03233333333333333
nvt300_fieldZ_bn_neutralized,1000,35.875,0.0337
nvt300_fieldZ_bn_neutralized,1000,37.625,0.034
nvt300_fieldZ_bn_neutralized,1000,39.375,0.036033333333333334
nvt300_fieldZ_bn_neutralized,1000,41.125,0.0401
nvt300_fieldZ_bn_neutralized,1000,42.875,0.041966666666666666
nvt300_fieldZ_bn_neutralized,1000,44.625,0.044533333333333334
nvt300_fieldZ_bn_neutralized,1000,46.375,0.045566666666666665
nvt300_fieldZ_bn_neutralized,1000,48.125,0.048933333333333336
nvt300_fieldZ_bn_neutralized,1000,49.875,0.05243333333333333
nvt300_fieldZ_bn_neutralized,1000,51.625,0.052
nvt300_fieldZ_bn_neutralized,1000,53.375,0.04956666666666667
nvt300_fieldZ_bn_neutralized,1000,55.125,0.04833333333333333
nvt300_fieldZ_bn_neutralized,1000,56.875,0.037766666666666664
nvt300_fieldZ_bn_neutralized,1000,58.625,0.03303333333333333
nvt300_fieldZ_bn_neutralized,1000,60.375,0.023966666666666667
nvt300_fieldZ_bn_neutralized,1000,62.125,0.0179
nvt300_fieldZ_bn_neutralized,1000,63.875,0.0137
nvt300_fieldZ_bn_neutralized,1000,65.625,0.009066666666666667
nvt300_fieldZ_bn_neutralized,1000,67.375,0.0024666666666666665
nvt300_fieldZ_bn_neutralized,1000,69.125,0.0005333333333333334
nvt300_fieldZ_bn_neutralized,1000,70.875,0.0002666666666666667
nvt300_fieldZ_bn_neutralized,1000,72.625,0.0002666666666666667
nvt300_fieldZ_bn_neutralized,1000,74.375,0.0005
nvt300_fieldZ_bn_neutralized,1000,76.125,0.0001
nvt300_fieldZ_bn_neutralized,1000,77.875,0.00023333333333333333
nvt300_fieldZ_bn_neutralized,1000,79.625,0.0003
nvt300_fieldZ_bn_neutralized,1000,81.375,0.00013333333333333334
nvt300_fieldZ_bn_neutralized,1000,83.125,0.0002666666666666667
nvt300_fieldZ_bn_neutralized,1000,84.875,3.3333333333333335e-05
nvt300_fieldZ_bn_neutralized,1000,86.625,3.3333333333333335e-05
nvt300_fieldZ_bn_neutralized,1000,88.375,0.0
nvt300_fieldZ_bn_neutralized,1000,90.125,0.0
nvt300_fieldZ_bn_neutralized,1000,91.875,0.0
nvt300_fieldZ_bn_neutralized,1000,93.625,3.3333333333333335e-05
