run,timestep,r_A,fraction
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,0.875,0.0007
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,2.625,0.0025
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,4.375,0.004233333333333334
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,6.125,0.005733333333333333
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,7.875,0.006966666666666667
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,9.625,0.008366666666666666
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,11.375,0.010266666666666667
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,13.125,0.012366666666666666
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,14.875,0.012866666666666667
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,16.625,0.015133333333333334
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,18.375,0.0168
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,20.125,0.017433333333333332
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,21.875,0.020866666666666665
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,23.625,0.020966666666666668
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,25.375,0.0241
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,27.125,0.024033333333333334
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,28.875,0.027133333333333332
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,30.625,0.0277
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,32.375,0.029866666666666666
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,34.125,0.032
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,35.875,0.032466666666666665
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,37.625,0.033433333333333336
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,39.375,0.03493333333333333
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,41.125,0.03643333333333333
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,42.875,0.0394
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,44.625,0.042466666666666666
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,46.375,0.04393333333333333
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,48.125,0.0471
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,49.875,0.0488
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,51.625,0.05263333333333333
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,53.375,0.05146666666666667
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,55.125,0.048
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,56.875,0.042866666666666664
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,58.625,0.036366666666666665
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,60.375,0.027733333333333332
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,62.125,0.019066666666666666
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,63.875,0.011633333333333334
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,65.625,0.009133333333333334
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,67.375,0.013
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,69.125,0.006033333333333333
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,70.875,0.0022
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,72.625,0.0008666666666666666
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,74.375,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,76.125,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,77.875,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,79.625,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,81.375,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,83.125,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,84.875,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,86.625,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,88.375,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,90.125,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,91.875,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,93.625,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,95.375,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,97.125,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,98.875,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,100.625,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,102.375,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,104.125,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,105.875,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,107.625,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,109.375,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,111.125,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,112.875,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,114.625,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,116.375,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,118.125,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,119.875,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,121.625,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,123.375,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,125.125,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,126.875,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,128.625,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,130.375,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,132.125,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,133.875,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,135.625,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,137.375,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,10000,139.125,0.0
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,0.875,0.0008666666666666666
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,2.625,0.0024333333333333334
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,4.375,0.003933333333333333
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,6.125,0.005833333333333334
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,7.875,0.0069
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,9.625,0.008666666666666666
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,11.375,0.010366666666666666
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,13.125,0.012233333333333334
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,14.875,0.013366666666666667
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,16.625,0.014866666666666667
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,18.375,0.016733333333333333
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,20.125,0.017633333333333334
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,21.875,0.021233333333333333
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,23.625,0.021733333333333334
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,25.375,0.0234
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,27.125,0.023566666666666666
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,28.875,0.027466666666666667
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,30.625,0.028566666666666667
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,32.375,0.0288
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,34.125,0.032466666666666665
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,35.875,0.033166666666666664
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,37.625,0.0333
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,39.375,0.03456666666666667
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,41.125,0.037533333333333335
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,42.875,0.03896666666666666
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,44.625,0.04346666666666667
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,46.375,0.04306666666666667
nvt300_fieldZ_contained_bn_like_extend_10k_to_30k,12000,48.125,0.0476
