run,timestep,r_A,fraction
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,0.875,0.0009670857371527663
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,2.625,0.002634474939140294
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,4.375,0.0038349951645713144
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,6.125,0.006202687831393604
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,7.875,0.008103511521659387
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,9.625,0.009237336179010906
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,11.375,0.01010437856404442
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,13.125,0.01257211458298596
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,14.875,0.014072764864774736
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,16.625,0.015773501850802014
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,18.375,0.016340414179477774
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,20.125,0.019841931503651582
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,21.875,0.02150932070563911
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,23.625,0.023510187748024144
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,25.375,0.02451062126921666
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,27.125,0.026778270583919697
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,28.875,0.02794544302531097
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,30.625,0.030613265748491013
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,32.375,0.03111348250908727
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,34.125,0.0329809584153133
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,35.875,0.033347784039750555
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,37.625,0.0358155200586921
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,39.375,0.03708273585220262
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,41.125,0.04115116550505219
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,42.875,0.04331877146763598
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,44.625,0.045653116350418514
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,46.375,0.04852102577783706
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,48.125,0.04992163270750659
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,49.875,0.04942141594691033
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,51.625,0.047420548904525295
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,53.375,0.04361890152399373
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,55.125,0.04041751425617768
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,56.875,0.036682562443725614
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,58.625,0.029379397739020242
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,60.375,0.02337679661186514
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,62.125,0.015940240771000768
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,63.875,0.009970987427885417
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,65.625,0.008036815953579884
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,67.375,0.012472071230866709
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,69.125,0.0058025144229165975
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,70.875,0.002867909427418548
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,72.625,0.001133824657351519
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,74.375,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,76.125,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,77.875,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,79.625,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,81.375,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,83.125,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,84.875,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,86.625,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,88.375,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,90.125,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,91.875,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,93.625,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,95.375,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,97.125,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,98.875,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,100.625,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,102.375,0.0
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,104.125,0.0
