run,timestep,r_A,fraction
nvt300_fieldZ_carbon_like,0,0.875,0.0007
nvt300_fieldZ_carbon_like,0,2.625,0.0026666666666666666
nvt300_fieldZ_carbon_like,0,4.375,0.003766666666666667
nvt300_fieldZ_carbon_like,0,6.125,0.006033333333333333
nvt300_fieldZ_carbon_like,0,7.875,0.0079
nvt300_fieldZ_carbon_like,0,9.625,0.008366666666666666
nvt300_fieldZ_carbon_like,0,11.375,0.010133333333333333
nvt300_fieldZ_carbon_like,0,13.125,0.012466666666666666
nvt300_fieldZ_carbon_like,0,14.875,0.014233333333333334
nvt300_fieldZ_carbon_like,0,16.625,0.014733333333333333
nvt300_fieldZ_carbon_like,0,18.375,0.016666666666666666
nvt300_fieldZ_carbon_like,0,20.125,0.019633333333333332
nvt300_fieldZ_carbon_like,0,21.875,0.021166666666666667
nvt300_fieldZ_carbon_like,0,23.625,0.0216
nvt300_fieldZ_carbon_like,0,25.375,0.023966666666666667
nvt300_fieldZ_carbon_like,0,27.125,0.0262
nvt300_fieldZ_carbon_like,0,28.875,0.027333333333333334
nvt300_fieldZ_carbon_like,0,30.625,0.0295
nvt300_fieldZ_carbon_like,0,32.375,0.0311
nvt300_fieldZ_carbon_like,0,34.125,0.032266666666666666
nvt300_fieldZ_carbon_like,0,35.875,0.033466666666666665
nvt300_fieldZ_carbon_like,0,37.625,0.0343
nvt300_fieldZ_carbon_like,0,39.375,0.0373
nvt300_fieldZ_carbon_like,0,41.125,0.038766666666666665
nvt300_fieldZ_carbon_like,0,42.875,0.040233333333333336
nvt300_fieldZ_carbon_like,0,44.625,0.04446666666666667
nvt300_fieldZ_carbon_like,0,46.375,0.04533333333333334
nvt300_fieldZ_carbon_like,0,48.125,0.0499
nvt300_fieldZ_carbon_like,0,49.875,0.05053333333333333
nvt300_fieldZ_carbon_like,0,51.625,0.0539
nvt300_fieldZ_carbon_like,0,53.375,0.050333333333333334
nvt300_fieldZ_carbon_like,0,55.125,0.04736666666666667
nvt300_fieldZ_carbon_like,0,56.875,0.0393
nvt300_fieldZ_carbon_like,0,58.625,0.032766666666666666
nvt300_fieldZ_carbon_like,0,60.375,0.025566666666666668
nvt300_fieldZ_carbon_like,0,62.125,0.018566666666666665
nvt300_fieldZ_carbon_like,0,63.875,0.013566666666666666
nvt300_fieldZ_carbon_like,0,65.625,0.008466666666666667
nvt300_fieldZ_carbon_like,0,67.375,0.0027333333333333333
nvt300_fieldZ_carbon_like,0,69.125,0.0003333333333333333
nvt300_fieldZ_carbon_like,0,70.875,0.0002
nvt300_fieldZ_carbon_like,0,72.625,0.00046666666666666666
nvt300_fieldZ_carbon_like,0,74.375,0.0004
nvt300_fieldZ_carbon_like,0,76.125,0.0003
nvt300_fieldZ_carbon_like,0,77.875,0.00013333333333333334
nvt300_fieldZ_carbon_like,0,79.625,0.0003
nvt300_fieldZ_carbon_like,0,81.375,0.00013333333333333334
nvt300_fieldZ_carbon_like,0,83.125,0.00013333333333333334
nvt300_fieldZ_carbon_like,0,84.875,0.00013333333333333334
