run,timestep,r_A,fraction
nvt300_hold,0,0.5,0.00016666666666666666
nvt300_hold,0,1.5,0.0010333333333333334
nvt300_hold,0,2.5,0.0011666666666666668
nvt300_hold,0,3.5,0.0019333333333333333
nvt300_hold,0,4.5,0.0023333333333333335
nvt300_hold,0,5.5,0.0023666666666666667
nvt300_hold,0,6.5,0.0031333333333333335
nvt300_hold,0,7.5,0.0034
nvt300_hold,0,8.5,0.004366666666666666
nvt300_hold,0,9.5,0.0048
nvt300_hold,0,10.5,0.0047
nvt300_hold,0,11.5,0.005433333333333333
nvt300_hold,0,12.5,0.0064
nvt300_hold,0,13.5,0.005966666666666667
nvt300_hold,0,14.5,0.006933333333333333
nvt300_hold,0,15.5,0.006833333333333334
nvt300_hold,0,16.5,0.007466666666666667
nvt300_hold,0,17.5,0.008
nvt300_hold,0,18.5,0.0092
nvt300_hold,0,19.5,0.009466666666666667
nvt300_hold,0,20.5,0.010233333333333334
nvt300_hold,0,21.5,0.010066666666666666
nvt300_hold,0,22.5,0.0112
nvt300_hold,0,23.5,0.011233333333333333
nvt300_hold,0,24.5,0.011066666666666667
nvt300_hold,0,25.5,0.011766666666666667
nvt300_hold,0,26.5,0.013166666666666667
nvt300_hold,0,27.5,0.012133333333333333
nvt300_hold,0,28.5,0.015333333333333332
nvt300_hold,0,29.5,0.0139
nvt300_hold,0,30.5,0.014133333333333333
nvt300_hold,0,31.5,0.014433333333333333
nvt300_hold,0,32.5,0.0156
nvt300_hold,0,33.5,0.0162
nvt300_hold,0,34.5,0.0158
nvt300_hold,0,35.5,0.018033333333333332
nvt300_hold,0,36.5,0.017366666666666666
nvt300_hold,0,37.5,0.0174
nvt300_hold,0,38.5,0.0186
nvt300_hold,0,39.5,0.018533333333333332
nvt300_hold,0,40.5,0.017666666666666667
nvt300_hold,0,41.5,0.020733333333333333
nvt300_hold,0,42.5,0.019533333333333333
nvt300_hold,0,43.5,0.0204
nvt300_hold,0,44.5,0.0211
nvt300_hold,0,45.5,0.020966666666666668
nvt300_hold,0,46.5,0.0217
nvt300_hold,0,47.5,0.023366666666666668
nvt300_hold,0,48.5,0.0232
nvt300_hold,0,49.5,0.024966666666666668
nvt300_hold,0,50.5,0.025066666666666668
nvt300_hold,0,51.5,0.023833333333333335
nvt300_hold,0,52.5,0.02666666666666667
nvt300_hold,0,53.5,0.028533333333333334
nvt300_hold,0,54.5,0.026733333333333335
nvt300_hold,0,55.5,0.031566666666666666
nvt300_hold,0,56.5,0.029566666666666668
nvt300_hold,0,57.5,0.0304
nvt300_hold,0,58.5,0.030133333333333335
nvt300_hold,0,59.5,0.029133333333333334
nvt300_hold,0,60.5,0.026133333333333335
nvt300_hold,0,61.5,0.022233333333333334
nvt300_hold,0,62.5,0.018333333333333333
nvt300_hold,0,63.5,0.012766666666666667
nvt300_hold,0,64.5,0.0111
nvt300_hold,0,65.5,0.008
nvt300_hold,0,66.5,0.006033333333333333
nvt300_hold,0,67.5,0.011666666666666667
nvt300_hold,0,68.5,0.0042
nvt300_hold,0,69.5,0.0014
nvt300_hold,0,70.5,0.001
nvt300_hold,0,71.5,0.00023333333333333333
nvt300_hold,0,72.5,0.0003333333333333333
nvt300_hold,0,73.5,0.0
nvt300_hold,0,74.5,0.0
nvt300_hold,0,75.5,0.0
nvt300_hold,0,76.5,0.0
nvt300_hold,0,77.5,0.0
nvt300_hold,0,78.5,0.0
nvt300_hold,0,79.5,0.0
nvt300_hold,1000,0.5,0.00016666666666666666
nvt300_hold,1000,1.5,0.0011666666666666668
nvt300_hold,1000,2.5,0.0013333333333333333
nvt300_hold,1000,3.5,0.0015666666666666667
nvt300_hold,1000,4.5,0.0022333333333333333
nvt300_hold,1000,5.5,0.0023
nvt300_hold,1000,6.5,0.0032
nvt300_hold,1000,7.5,0.0036333333333333335
nvt300_hold,1000,8.5,0.0042
nvt300_hold,1000,9.5,0.0044
nvt300_hold,1000,10.5,0.005533333333333334
nvt300_hold,1000,11.5,0.0055
nvt300_hold,1000,12.5,0.006033333333333333
nvt300_hold,1000,13.5,0.0063
nvt300_hold,1000,14.5,0.0068
nvt300_hold,1000,15.5,0.0066
nvt300_hold,1000,16.5,0.008033333333333333
nvt300_hold,1000,17.5,0.007833333333333333
nvt300_hold,1000,18.5,0.008333333333333333
nvt300_hold,1000,19.5,0.010566666666666667
nvt300_hold,1000,20.5,0.009966666666666667
