run,log_file,Step,Atoms,Temp,c_twater,PotEng,KinEng,TotEng,Press,c_msdwater[4]
nvt150,simulations/inorganic/bn_like_scaffold_water/nvt150_bn_like_scaffold_water_30000w.log,8600.0,107280.0,113.9979,135.88574,-270753.58,36454.058,-234299.52,-206.92314,1.4219093
nvt150,simulations/inorganic/bn_like_scaffold_water/nvt150_bn_like_scaffold_water_30000w.log,8700.0,107280.0,114.46263,136.4397,-271505.32,36602.669,-234902.65,-211.77281,1.4524745
nvt150,simulations/inorganic/bn_like_scaffold_water/nvt150_bn_like_scaffold_water_30000w.log,8800.0,107280.0,114.93505,137.00282,-280179.48,36753.737,-243425.74,-217.35828,1.4811984
nvt150,simulations/inorganic/bn_like_scaffold_water/nvt150_bn_like_scaffold_water_30000w.log,8900.0,107280.0,115.92816,138.18661,-277613.23,37071.312,-240541.92,-220.87387,1.5118547
nvt150,simulations/inorganic/bn_like_scaffold_water/nvt150_bn_like_scaffold_water_30000w.log,9000.0,107280.0,116.68744,139.09168,-274714.79,37314.115,-237400.68,-208.80741,1.5426062
nvt150,simulations/inorganic/bn_like_scaffold_water/nvt150_bn_like_scaffold_water_30000w.log,9100.0,107280.0,117.27254,139.78911,-273090.34,37501.215,-235589.13,-216.4193,1.5762394
nvt150,simulations/inorganic/bn_like_scaffold_water/nvt150_bn_like_scaffold_water_30000w.log,9200.0,107280.0,118.80973,141.62145,-274917.18,37992.776,-236924.41,-208.08989,1.6072514
nvt150,simulations/inorganic/bn_like_scaffold_water/nvt150_bn_like_scaffold_water_30000w.log,9300.0,107280.0,119.38127,142.30273,-274020.01,38175.543,-235844.47,-214.93595,1.6404898
nvt150,simulations/inorganic/bn_like_scaffold_water/nvt150_bn_like_scaffold_water_30000w.log,9400.0,107280.0,120.01717,143.06073,-271071.6,38378.89,-232692.71,-203.15352,1.673157
nvt150,simulations/inorganic/bn_like_scaffold_water/nvt150_bn_like_scaffold_water_30000w.log,9500.0,107280.0,121.38344,144.68933,-279248.94,38815.794,-240433.15,-219.64724,1.7063664
nvt150,simulations/inorganic/bn_like_scaffold_water/nvt150_bn_like_scaffold_water_30000w.log,9600.0,107280.0,121.63823,144.99303,-274695.17,38897.27,-235797.9,-209.22764,1.739387
nvt150,simulations/inorganic/bn_like_scaffold_water/nvt150_bn_like_scaffold_water_30000w.log,9700.0,107280.0,122.77436,146.3473,-275161.07,39260.578,-235900.49,-217.85247,1.7736423
nvt150,simulations/inorganic/bn_like_scaffold_water/nvt150_bn_like_scaffold_water_30000w.log,9800.0,107280.0,123.79441,147.5632,-279822.34,39586.768,-240235.58,-213.07997,1.8102182
nvt150,simulations/inorganic/bn_like_scaffold_water/nvt150_bn_like_scaffold_water_30000w.log,9900.0,107280.0,124.46279,148.35991,-278944.71,39800.501,-239144.21,-216.27869,1.8486842
nvt150,simulations/inorganic/bn_like_scaffold_water/nvt150_bn_like_scaffold_water_30000w.log,10000.0,107280.0,124.76805,148.72378,-271058.55,39898.117,-231160.43,-206.41755,1.8870949
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,0.0,107280.0,124.76805,148.72378,-271058.55,39898.117,-231160.43,-206.41755,0.0
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,100.0,107280.0,125.67296,149.80243,-272216.35,40187.487,-232028.86,-210.58874,0.065784564
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,200.0,107280.0,126.02681,150.22423,-275039.76,40300.641,-234739.12,-214.62621,0.12514108
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,300.0,107280.0,126.38685,150.65339,-277259.26,40415.774,-236843.49,-213.78283,0.17306661
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,400.0,107280.0,127.17055,151.58757,-275762.67,40666.386,-235096.28,-210.31708,0.21866682
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,500.0,107280.0,127.51516,151.99834,-279581.15,40776.583,-238804.57,-216.54749,0.25904239
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,600.0,107280.0,127.71158,152.23248,-279838.36,40839.395,-238998.96,-218.66209,0.29720011
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,700.0,107280.0,128.29807,152.93157,-279725.92,41026.94,-238698.98,-217.93858,0.33695738
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,800.0,107280.0,129.22185,154.03273,-280786.0,41322.348,-239463.65,-216.85956,0.37155456
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,900.0,107280.0,129.4674,154.32542,-280436.26,41400.869,-239035.39,-217.10777,0.40023749
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,1000.0,107280.0,129.53361,154.40434,-271231.65,41422.039,-229809.61,-205.07825,0.42972723
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,1100.0,107280.0,130.11288,155.09483,-276039.37,41607.277,-234432.1,-214.14852,0.45710169
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,1200.0,107280.0,130.83134,155.95124,-274441.19,41837.028,-232604.17,-207.78152,0.48306649
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,1300.0,107280.0,130.76319,155.87001,-279256.49,41815.235,-237441.25,-219.73385,0.51041137
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,1400.0,107280.0,131.73451,157.02781,-272986.47,42125.84,-230860.63,-205.17457,0.53709862
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,1500.0,107280.0,131.69255,156.9778,-275050.02,42112.422,-232937.6,-206.67376,0.56294049
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,1600.0,107280.0,132.09455,157.45699,-284778.87,42240.974,-242537.9,-217.36678,0.58728702
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,1700.0,107280.0,132.87922,158.39232,-275316.55,42491.895,-232824.66,-206.64853,0.61322527
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,1800.0,107280.0,132.85957,158.3689,-283653.63,42485.611,-241168.02,-215.2993,0.63881021
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,1900.0,107280.0,133.69811,159.36843,-285288.54,42753.757,-242534.78,-222.19099,0.66517968
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,2000.0,107280.0,134.31788,160.1072,-282586.92,42951.947,-239634.97,-220.61238,0.69123983
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,2100.0,107280.0,134.45541,160.27113,-272404.92,42995.925,-229409.0,-202.4606,0.71859783
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,2200.0,107280.0,134.92523,160.83116,-266388.6,43146.163,-223242.44,-203.66321,0.74700498
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,2300.0,107280.0,135.40088,161.39813,-267535.97,43298.265,-224237.71,-198.82801,0.77443153
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,2400.0,107280.0,135.58302,161.61525,-275116.99,43356.511,-231760.48,-212.35094,0.8045684
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,2500.0,107280.0,135.91568,162.01179,-279010.95,43462.89,-235548.06,-208.07911,0.83359547
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,2600.0,107280.0,136.73711,162.99093,-274110.78,43725.563,-230385.22,-207.4683,0.86233007
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,2700.0,107280.0,136.74469,162.99996,-284369.49,43727.988,-240641.5,-214.23453,0.89044018
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,2800.0,107280.0,137.50364,163.90463,-277164.78,43970.682,-233194.1,-210.32549,0.91863345
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,2900.0,107280.0,137.90921,164.38807,-280805.55,44100.374,-236705.18,-209.9413,0.94818828
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,3000.0,107280.0,138.14941,164.6744,-288598.06,44177.188,-244420.88,-222.03449,0.97799702
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,3100.0,107280.0,138.35557,164.92013,-283288.48,44243.111,-239045.37,-212.53314,1.0096071
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,3200.0,107280.0,138.76541,165.40867,-281911.76,44374.17,-237537.59,-211.26619,1.0401759
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,3300.0,107280.0,139.21818,165.94836,-276623.05,44518.955,-232104.1,-206.95269,1.0712639
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,3400.0,107280.0,139.9743,166.84966,-278394.12,44760.747,-233633.37,-202.88359,1.1018569
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,3500.0,107280.0,140.72876,167.74899,-272839.25,45002.008,-227837.25,-205.15191,1.1327073
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,3600.0,107280.0,141.26413,168.38714,-276103.56,45173.206,-230930.36,-204.12322,1.1640389
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,3700.0,107280.0,141.29113,168.41933,-273569.64,45181.842,-228387.79,-206.28162,1.196369
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,3800.0,107280.0,141.41128,168.56254,-278076.31,45220.261,-232856.05,-206.48347,1.2278153
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,3900.0,107280.0,142.58745,169.96455,-279537.11,45596.377,-233940.74,-211.77499,1.260371
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,4000.0,107280.0,142.00591,169.27134,-271082.36,45410.41,-225671.95,-191.85299,1.2932089
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,4100.0,107280.0,142.62951,170.01468,-270057.38,45609.824,-224447.55,-197.80998,1.3262302
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,4200.0,107280.0,143.09378,170.56809,-275243.0,45758.289,-229484.71,-199.24365,1.3591424
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,4300.0,107280.0,144.05039,171.70837,-270378.76,46064.192,-224314.57,-196.83591,1.3926468
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,4400.0,107280.0,143.68161,171.26878,-277101.38,45946.263,-231155.11,-200.05973,1.426813
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,4500.0,107280.0,144.4646,172.20211,-275250.11,46196.648,-229053.46,-199.86676,1.4618138
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,4600.0,107280.0,145.05577,172.90679,-277773.17,46385.692,-231387.47,-206.6792,1.4978399
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,4700.0,107280.0,145.46468,173.39421,-273889.81,46516.452,-227373.36,-201.99545,1.5351724
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,4800.0,107280.0,145.23984,173.1262,-270952.83,46444.554,-224508.28,-201.55819,1.576741
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,4900.0,107280.0,146.06517,174.10999,-276333.52,46708.475,-229625.04,-199.65811,1.6154978
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,5000.0,107280.0,146.28308,174.36975,-275454.97,46778.159,-228676.81,-208.95347,1.6546035
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,5100.0,107280.0,147.18015,175.43905,-283552.95,47065.022,-236487.93,-205.10851,1.6925096
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,5200.0,107280.0,147.17938,175.43813,-286654.25,47064.774,-239589.48,-222.41752,1.7325156
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,5300.0,107280.0,147.23989,175.51027,-278742.67,47084.125,-231658.55,-199.45391,1.7737619
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,5400.0,107280.0,148.0226,176.44326,-275903.1,47334.419,-228568.68,-203.86464,1.815392
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,5500.0,107280.0,148.50614,177.01963,-271487.26,47489.043,-223998.22,-188.99863,1.854852
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,5600.0,107280.0,148.66335,177.20703,-271247.83,47539.317,-223708.52,-195.80907,1.8947655
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,5700.0,107280.0,149.92771,178.71415,-271078.87,47943.632,-223135.24,-192.33674,1.9346351
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,5800.0,107280.0,149.59817,178.32133,-271541.14,47838.25,-223702.89,-194.72209,1.9713721
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,5900.0,107280.0,150.29268,179.14919,-275124.22,48060.34,-227063.88,-201.60392,2.0122927
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,6000.0,107280.0,150.81246,179.76877,-276905.96,48226.554,-228679.41,-195.9656,2.0543998
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,6100.0,107280.0,151.13448,180.15263,-276345.33,48329.532,-228015.8,-203.82805,2.0998673
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,6200.0,107280.0,151.18851,180.21703,-277324.39,48346.808,-228977.58,-192.89431,2.1437895
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,6300.0,107280.0,152.0704,181.26824,-280009.05,48628.818,-231380.24,-208.30834,2.1889751
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,6400.0,107280.0,152.51563,181.79895,-284485.16,48771.191,-235713.97,-200.68432,2.2337006
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,6500.0,107280.0,152.8582,182.2073,-276660.68,48880.74,-227779.94,-202.3464,2.2754301
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,6600.0,107280.0,153.19233,182.60558,-278439.29,48987.586,-229451.71,-197.55508,2.3167602
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,6700.0,107280.0,153.44254,182.90383,-281392.86,49067.597,-232325.26,-207.27879,2.3599513
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,6800.0,107280.0,153.92956,183.48437,-279050.52,49223.338,-229827.18,-198.67889,2.4009918
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,6900.0,107280.0,154.46339,184.12069,-278567.63,49394.043,-229173.59,-200.18306,2.4428278
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,7000.0,107280.0,154.74971,184.46198,-279787.61,49485.601,-230302.01,-199.65219,2.487529
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,7100.0,107280.0,154.92797,184.67447,-277945.18,49542.605,-228402.57,-197.32777,2.5329614
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,7200.0,107280.0,155.38181,185.21545,-275664.72,49687.736,-225976.99,-200.4713,2.5827817
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,7300.0,107280.0,156.11864,186.09375,-274559.93,49923.357,-224636.57,-192.19981,2.6281042
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,7400.0,107280.0,156.63042,186.7038,-278462.95,50087.013,-228375.93,-206.40548,2.6756678
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,7500.0,107280.0,157.09312,187.25533,-285235.34,50234.973,-235000.37,-200.5187,2.7231053
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,7600.0,107280.0,156.85205,186.96798,-284085.61,50157.885,-233927.72,-206.66129,2.7715962
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,7700.0,107280.0,158.15452,188.52053,-283757.22,50574.388,-233182.83,-200.05548,2.8174249
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,7800.0,107280.0,158.94118,189.45823,-280645.11,50825.945,-229819.16,-204.56556,2.8666411
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,7900.0,107280.0,158.96819,189.49042,-274797.79,50834.579,-223963.21,-197.6613,2.9179901
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,8000.0,107280.0,159.21607,189.7859,-275063.87,50913.848,-224150.02,-198.61386,2.967362
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,8100.0,107280.0,159.90057,190.60182,-273183.27,51132.736,-222050.53,-198.73269,3.0200365
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,8200.0,107280.0,160.22368,190.98697,-269485.53,51236.061,-218249.46,-180.74696,3.072915
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,8300.0,107280.0,160.00149,190.72212,-270029.72,51165.008,-218864.71,-193.64801,3.1279925
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,8400.0,107280.0,161.11853,192.05363,-262903.95,51522.213,-211381.74,-170.73939,3.1854957
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,8500.0,107280.0,160.76555,191.63288,-278181.75,51409.339,-226772.41,-202.83633,3.2414157
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,8600.0,107280.0,161.32164,192.29574,-274309.35,51587.164,-222722.19,-189.1736,3.2948292
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,8700.0,107280.0,161.73493,192.78839,-272573.92,51719.326,-220854.59,-200.01463,3.3503935
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,8800.0,107280.0,162.22144,193.3683,-266166.34,51874.9,-214291.44,-178.75931,3.4063289
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,8900.0,107280.0,162.82253,194.0848,-279522.32,52067.116,-227455.2,-205.19065,3.4604503
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,9000.0,107280.0,163.42127,194.7985,-274070.61,52258.579,-221812.03,-192.82781,3.5157586
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,9100.0,107280.0,163.4983,194.89032,-275162.9,52283.212,-222879.69,-193.81232,3.5694642
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,9200.0,107280.0,164.24608,195.78168,-282205.51,52522.337,-229683.17,-206.15853,3.6238767
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,9300.0,107280.0,164.28012,195.82226,-278290.05,52533.222,-225756.83,-200.20374,3.6834297
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,9400.0,107280.0,165.23105,196.95577,-282654.11,52837.309,-229816.8,-208.4162,3.7357254
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,9500.0,107280.0,165.30475,197.04361,-288565.64,52860.875,-235704.76,-201.89526,3.7956613
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,9600.0,107280.0,165.9374,197.79774,-284167.67,53063.184,-231104.49,-211.3872,3.852667
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,9700.0,107280.0,166.99378,199.05694,-289991.84,53400.99,-236590.85,-205.32844,3.9088515
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,9800.0,107280.0,166.98165,199.04248,-281469.49,53397.112,-228072.37,-209.36146,3.9671784
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,9900.0,107280.0,166.94204,198.99526,-286355.04,53384.444,-232970.6,-204.02735,4.029993
nvt200,simulations/inorganic/bn_like_scaffold_water/nvt200_bn_like_scaffold_water_30000w.log,10000.0,107280.0,167.59176,199.76974,-280460.16,53592.213,-226867.94,-203.8066,4.0903425
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,0.0,107280.0,167.78493,200.0,-280460.16,53653.985,-226806.17,-203.65652,0.0
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,100.0,107280.0,168.45361,200.79706,-284578.28,53867.813,-230710.46,-200.30018,0.086409114
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,200.0,107280.0,168.10281,200.37891,-282807.18,53755.635,-229051.55,-200.28056,0.16566132
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,300.0,107280.0,169.11934,201.59061,-275245.45,54080.698,-221164.75,-189.40452,0.23028948
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,400.0,107280.0,168.75675,201.15841,-268206.54,53964.751,-214241.79,-187.24244,0.29432573
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,500.0,107280.0,169.6298,202.19908,-277682.95,54243.933,-223439.02,-195.65154,0.35220185
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,600.0,107280.0,170.20903,202.88953,-270511.45,54429.157,-216082.29,-179.36225,0.4086222
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,700.0,107280.0,170.49645,203.23213,-270993.74,54521.067,-216472.67,-187.99021,0.46843744
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,800.0,107280.0,170.98985,203.82027,-266319.19,54678.849,-211640.34,-177.94442,0.52187788
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,900.0,107280.0,171.17478,204.04071,-273973.06,54737.984,-219235.08,-197.42159,0.5703091
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,1000.0,107280.0,171.58426,204.5288,-277885.47,54868.925,-223016.54,-195.14174,0.61542896
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,1100.0,107280.0,171.67044,204.63153,-275147.05,54896.484,-220250.57,-200.64443,0.65916717
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,1200.0,107280.0,172.12768,205.17657,-286654.02,55042.702,-231611.32,-204.80279,0.69865589
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,1300.0,107280.0,172.95812,206.16645,-285693.13,55308.257,-230384.88,-209.17921,0.73930368
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,1400.0,107280.0,173.91628,207.30858,-281156.97,55614.657,-225542.31,-195.00712,0.77766497
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,1500.0,107280.0,173.75629,207.11787,-278030.65,55563.495,-222467.15,-196.30743,0.81603313
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,1600.0,107280.0,174.86955,208.44487,-274780.72,55919.49,-218861.23,-181.56056,0.85469535
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,1700.0,107280.0,175.24059,208.88716,-276420.21,56038.142,-220382.06,-192.63512,0.89338232
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,1800.0,107280.0,174.80184,208.36417,-275219.39,55897.841,-219321.55,-189.02419,0.9312479
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,1900.0,107280.0,175.92744,209.70588,-266679.42,56257.781,-210421.64,-181.13766,0.97048905
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,2000.0,107280.0,175.60698,209.3239,-273806.59,56155.306,-217651.28,-183.49184,1.0072585
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,2100.0,107280.0,176.13351,209.95152,-277188.89,56323.679,-220865.21,-196.1534,1.0475066
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,2200.0,107280.0,177.00716,210.99291,-279250.73,56603.051,-222647.68,-193.68568,1.0890741
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,2300.0,107280.0,177.33525,211.38399,-282387.99,56707.968,-225680.02,-206.49906,1.1281452
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,2400.0,107280.0,177.81549,211.95644,-286949.87,56861.539,-230088.34,-207.725,1.1696172
nvt250,simulations/inorganic/bn_like_scaffold_water/nvt250_bn_like_scaffold_water_30000w.log,2500.0,107280.0,177.97084,212.14162,-287396.2,56911.217,-230484.98,-208.72463,1.2131098
