model,initial_state,ensemble_minimum_survival_probability,time_of_ensemble_minimum_survival_ps,mean_frame_minimum_survival_probability,maximum_norm_error,maximum_ensemble_mean_PYR2_bright,time_of_maximum_ensemble_mean_PYR2_bright_ps,time_average_ensemble_mean_PYR2_bright,mean_diagonal_ensemble_PYR2_bright,maximum_ensemble_mean_PYR3_bright,time_of_maximum_ensemble_mean_PYR3_bright_ps,time_average_ensemble_mean_PYR3_bright,mean_diagonal_ensemble_PYR3_bright,maximum_ensemble_mean_PYR4_bright,time_of_maximum_ensemble_mean_PYR4_bright_ps,time_average_ensemble_mean_PYR4_bright,mean_diagonal_ensemble_PYR4_bright,maximum_ensemble_mean_PYR5_bright,time_of_maximum_ensemble_mean_PYR5_bright_ps,time_average_ensemble_mean_PYR5_bright,mean_diagonal_ensemble_PYR5_bright
point_dipole,PYR2_bright,0.8695642259053838,5.87,0.8479122697721658,3.552713678800501e-15,1.0000000000000002,0.0,0.9217435653913271,0.9213251644499049,0.1040619903519303,10.92,0.05626990268324633,0.05643642760341818,0.04651755503937666,6.125,0.021985903724304406,0.022237773999782617,1.2720288906676145e-06,6.065,6.282011225170953e-07,6.33946894455948e-07
point_dipole,PYR3_bright,0.8554612264296764,12.835,0.8154044574765257,3.552713678800501e-15,0.1040619903519303,10.92,0.05626990268324634,0.05643642760341818,1.0000000000000002,0.0,0.903754191340889,0.9035905801251441,0.06897303474620024,4.72,0.03997296400048391,0.03997004952263165,5.048524674811047e-06,4.1450000000000005,2.9419753809330466e-06,2.942748806203021e-06
point_dipole,PYR4_bright,0.9047795230287201,13.5,0.8834163840404381,3.552713678800501e-15,0.04651755503937665,6.125,0.021985903724304406,0.022237773999782617,0.06897303474620026,4.72,0.039972964000483904,0.03997004952263165,1.0,0.0,0.9380031109210586,0.9377541569120195,7.470253270534433e-05,0.02,3.8021354153214256e-05,3.8019565566555065e-05
point_dipole,PYR5_bright,0.999921714812543,0.02,0.9999168656613738,3.552713678800501e-15,1.2720288906676147e-06,6.065,6.282011225170953e-07,6.33946894455948e-07,5.048524674811047e-06,4.1450000000000005,2.9419753809330466e-06,2.942748806203021e-06,7.470253270534433e-05,0.02,3.8021354153214256e-05,3.8019565566555065e-05,1.0,0.0,0.9999584084693435,0.999958403738733
tdcac_corrected,PYR2_bright,0.8734832403412932,5.805,0.84542818251748,3.552713678800501e-15,1.0000000000000004,0.0,0.9201316186188521,0.9199666758226147,0.09407891199703326,5.69,0.05808031963506515,0.05825564106893661,0.04737734264750334,17.48,0.021787381906351374,0.021777003248270695,1.4132981049590204e-06,10.325000000000001,6.798397315638588e-07,6.79860178085982e-07
tdcac_corrected,PYR3_bright,0.8567484196902927,17.145,0.8140974592458344,3.552713678800501e-15,0.09407891199703326,5.69,0.05808031963506515,0.05825564106893661,1.0,0.0,0.9031816322156881,0.9030372520514188,0.0650658373831984,4.73,0.0387350956823708,0.03870415428725996,5.150842670725559e-06,4.1450000000000005,2.952466876023558e-06,2.9525923846115305e-06
tdcac_corrected,PYR4_bright,0.9052425713180448,8.415000000000001,0.8862083489098179,3.552713678800501e-15,0.04737734264750334,17.48,0.021787381906351374,0.021777003248270695,0.0650658373831984,4.73,0.0387350956823708,0.03870415428725996,1.0000000000000004,0.0,0.9394357327882487,0.9394770477786577,8.200093023405579e-05,0.02,4.178962302956315e-05,4.1794685811894226e-05
tdcac_corrected,PYR5_bright,0.999914466396827,0.02,0.999909221732826,3.552713678800501e-15,1.4132981049590202e-06,10.325000000000001,6.798397315638588e-07,6.79860178085982e-07,5.150842670725559e-06,4.1450000000000005,2.9524668760235575e-06,2.9525923846115305e-06,8.200093023405577e-05,0.02,4.178962302956315e-05,4.1794685811894226e-05,1.0000000000000002,0.0,0.9999545780703629,0.9999545728616253
