model,frame,snapshot_time_ps,initial_state,target_state,population
tdcac_corrected,6,30.0,PYR2_bright,PYR5_bright,3.6851842963991485e-07
tdcac_corrected,7,35.0,PYR2_bright,PYR2_bright,0.9966843168352572
tdcac_corrected,7,35.0,PYR2_bright,PYR3_bright,0.0025003034470701046
tdcac_corrected,7,35.0,PYR2_bright,PYR4_bright,0.0008152776746070959
tdcac_corrected,7,35.0,PYR2_bright,PYR5_bright,1.0204306733067143e-07
tdcac_corrected,8,40.0,PYR2_bright,PYR2_bright,0.9286527866265629
tdcac_corrected,8,40.0,PYR2_bright,PYR3_bright,0.07101061729612561
tdcac_corrected,8,40.0,PYR2_bright,PYR4_bright,0.0003364290980818724
tdcac_corrected,8,40.0,PYR2_bright,PYR5_bright,1.6697922935263245e-07
tdcac_corrected,9,45.0,PYR2_bright,PYR2_bright,0.9917857650270957
tdcac_corrected,9,45.0,PYR2_bright,PYR3_bright,0.007842271640895137
tdcac_corrected,9,45.0,PYR2_bright,PYR4_bright,0.0003718617348286911
tdcac_corrected,9,45.0,PYR2_bright,PYR5_bright,1.0159718070665625e-07
tdcac_corrected,10,50.0,PYR2_bright,PYR2_bright,0.9848620545252798
tdcac_corrected,10,50.0,PYR2_bright,PYR3_bright,0.0149632620325769
tdcac_corrected,10,50.0,PYR2_bright,PYR4_bright,0.00017453129375925
tdcac_corrected,10,50.0,PYR2_bright,PYR5_bright,1.5214838394090337e-07
tdcac_corrected,11,55.0,PYR2_bright,PYR2_bright,0.9948713158305776
tdcac_corrected,11,55.0,PYR2_bright,PYR3_bright,0.0040128830895731615
tdcac_corrected,11,55.0,PYR2_bright,PYR4_bright,0.0011157084463355054
tdcac_corrected,11,55.0,PYR2_bright,PYR5_bright,9.263351361637944e-08
tdcac_corrected,12,60.0,PYR2_bright,PYR2_bright,0.9419495464841577
tdcac_corrected,12,60.0,PYR2_bright,PYR3_bright,0.05755240991904808
tdcac_corrected,12,60.0,PYR2_bright,PYR4_bright,0.0004976274048445868
tdcac_corrected,12,60.0,PYR2_bright,PYR5_bright,4.161919493369797e-07
tdcac_corrected,13,65.0,PYR2_bright,PYR2_bright,0.9252758724730397
tdcac_corrected,13,65.0,PYR2_bright,PYR3_bright,0.0029509969940513018
tdcac_corrected,13,65.0,PYR2_bright,PYR4_bright,0.07177188425714465
tdcac_corrected,13,65.0,PYR2_bright,PYR5_bright,1.2462757658141794e-06
tdcac_corrected,14,70.0,PYR2_bright,PYR2_bright,0.8703613159821834
tdcac_corrected,14,70.0,PYR2_bright,PYR3_bright,0.1287705325870564
tdcac_corrected,14,70.0,PYR2_bright,PYR4_bright,0.0008679432491587907
tdcac_corrected,14,70.0,PYR2_bright,PYR5_bright,2.0818160315713977e-07
tdcac_corrected,15,75.0,PYR2_bright,PYR2_bright,0.9800829803616995
tdcac_corrected,15,75.0,PYR2_bright,PYR3_bright,0.01834472582426204
tdcac_corrected,15,75.0,PYR2_bright,PYR4_bright,0.0015722032929251584
tdcac_corrected,15,75.0,PYR2_bright,PYR5_bright,9.052111295309938e-08
tdcac_corrected,16,80.0,PYR2_bright,PYR2_bright,0.9931531467276563
tdcac_corrected,16,80.0,PYR2_bright,PYR3_bright,0.005630571313900324
tdcac_corrected,16,80.0,PYR2_bright,PYR4_bright,0.001216192363682216
tdcac_corrected,16,80.0,PYR2_bright,PYR5_bright,8.95947602293592e-08
tdcac_corrected,17,85.0,PYR2_bright,PYR2_bright,0.5335093006184491
tdcac_corrected,17,85.0,PYR2_bright,PYR3_bright,0.43263076616702306
tdcac_corrected,17,85.0,PYR2_bright,PYR4_bright,0.03385783769888417
tdcac_corrected,17,85.0,PYR2_bright,PYR5_bright,2.0955156430614e-06
tdcac_corrected,18,90.0,PYR2_bright,PYR2_bright,0.4577481957012841
tdcac_corrected,18,90.0,PYR2_bright,PYR3_bright,0.2201893052872379
tdcac_corrected,18,90.0,PYR2_bright,PYR4_bright,0.3220548121013586
tdcac_corrected,18,90.0,PYR2_bright,PYR5_bright,7.686910119062761e-06
tdcac_corrected,19,95.0,PYR2_bright,PYR2_bright,0.9269128890389999
tdcac_corrected,19,95.0,PYR2_bright,PYR3_bright,0.071447225206685
tdcac_corrected,19,95.0,PYR2_bright,PYR4_bright,0.0016396917473507355
tdcac_corrected,19,95.0,PYR2_bright,PYR5_bright,1.940069643270186e-07
tdcac_corrected,20,100.0,PYR2_bright,PYR2_bright,0.9789214513168603
tdcac_corrected,20,100.0,PYR2_bright,PYR3_bright,0.019178126146537394
tdcac_corrected,20,100.0,PYR2_bright,PYR4_bright,0.00190022168707532
tdcac_corrected,20,100.0,PYR2_bright,PYR5_bright,2.008495274706863e-07
tdcac_corrected,0,0.0,PYR3_bright,PYR2_bright,0.023908137858969745
tdcac_corrected,0,0.0,PYR3_bright,PYR3_bright,0.9540708843777445
tdcac_corrected,0,0.0,PYR3_bright,PYR4_bright,0.02201786963448161
tdcac_corrected,0,0.0,PYR3_bright,PYR5_bright,3.1081288043405977e-06
tdcac_corrected,1,5.0,PYR3_bright,PYR2_bright,0.008470869520479886
tdcac_corrected,1,5.0,PYR3_bright,PYR3_bright,0.9869525287865294
tdcac_corrected,1,5.0,PYR3_bright,PYR4_bright,0.004574430505827667
tdcac_corrected,1,5.0,PYR3_bright,PYR5_bright,2.171187162912858e-06
tdcac_corrected,2,10.0,PYR3_bright,PYR2_bright,0.03891961078408153
tdcac_corrected,2,10.0,PYR3_bright,PYR3_bright,0.9068033937574455
tdcac_corrected,2,10.0,PYR3_bright,PYR4_bright,0.05427291050312029
tdcac_corrected,2,10.0,PYR3_bright,PYR5_bright,4.084955354070798e-06
tdcac_corrected,3,15.0,PYR3_bright,PYR2_bright,0.0026580799553368568
tdcac_corrected,3,15.0,PYR3_bright,PYR3_bright,0.9929184000754381
tdcac_corrected,3,15.0,PYR3_bright,PYR4_bright,0.004421561995903901
tdcac_corrected,3,15.0,PYR3_bright,PYR5_bright,1.9579733208705846e-06
tdcac_corrected,4,20.0,PYR3_bright,PYR2_bright,0.0710525872150564
tdcac_corrected,4,20.0,PYR3_bright,PYR3_bright,0.8823130097608936
tdcac_corrected,4,20.0,PYR3_bright,PYR4_bright,0.04663309717212209
tdcac_corrected,4,20.0,PYR3_bright,PYR5_bright,1.305851927462513e-06
tdcac_corrected,5,25.0,PYR3_bright,PYR2_bright,0.009859814811961574
tdcac_corrected,5,25.0,PYR3_bright,PYR3_bright,0.9880817083838311
tdcac_corrected,5,25.0,PYR3_bright,PYR4_bright,0.0020554833557732983
tdcac_corrected,5,25.0,PYR3_bright,PYR5_bright,2.9934484333039182e-06
tdcac_corrected,6,30.0,PYR3_bright,PYR2_bright,0.011475365349740595
tdcac_corrected,6,30.0,PYR3_bright,PYR3_bright,0.8685386251163815
tdcac_corrected,6,30.0,PYR3_bright,PYR4_bright,0.11998374975016643
tdcac_corrected,6,30.0,PYR3_bright,PYR5_bright,2.2597837110485484e-06
tdcac_corrected,7,35.0,PYR3_bright,PYR2_bright,0.0025003034470701046
tdcac_corrected,7,35.0,PYR3_bright,PYR3_bright,0.9920900540975395
tdcac_corrected,7,35.0,PYR3_bright,PYR4_bright,0.005406901382121784
tdcac_corrected,7,35.0,PYR3_bright,PYR5_bright,2.7410732692117585e-06
tdcac_corrected,8,40.0,PYR3_bright,PYR2_bright,0.07101061729612561
tdcac_corrected,8,40.0,PYR3_bright,PYR3_bright,0.9213519657686867
tdcac_corrected,8,40.0,PYR3_bright,PYR4_bright,0.007634506098444779
tdcac_corrected,8,40.0,PYR3_bright,PYR5_bright,2.910836743704908e-06
tdcac_corrected,9,45.0,PYR3_bright,PYR2_bright,0.007842271640895137
tdcac_corrected,9,45.0,PYR3_bright,PYR3_bright,0.896852253358237
tdcac_corrected,9,45.0,PYR3_bright,PYR4_bright,0.09530069850790077
tdcac_corrected,9,45.0,PYR3_bright,PYR5_bright,4.776492968061741e-06
tdcac_corrected,10,50.0,PYR3_bright,PYR2_bright,0.0149632620325769
tdcac_corrected,10,50.0,PYR3_bright,PYR3_bright,0.982541832307817
tdcac_corrected,10,50.0,PYR3_bright,PYR4_bright,0.002492171272965652
tdcac_corrected,10,50.0,PYR3_bright,PYR5_bright,2.7343866417485706e-06
tdcac_corrected,11,55.0,PYR3_bright,PYR2_bright,0.0040128830895731615
tdcac_corrected,11,55.0,PYR3_bright,PYR3_bright,0.9874393525024322
tdcac_corrected,11,55.0,PYR3_bright,PYR4_bright,0.008544790427483672
tdcac_corrected,11,55.0,PYR3_bright,PYR5_bright,2.9739805108296807e-06
tdcac_corrected,12,60.0,PYR3_bright,PYR2_bright,0.05755240991904808
tdcac_corrected,12,60.0,PYR3_bright,PYR3_bright,0.9340946159977834
tdcac_corrected,12,60.0,PYR3_bright,PYR4_bright,0.008350412278105152
tdcac_corrected,12,60.0,PYR3_bright,PYR5_bright,2.5618050642517407e-06
tdcac_corrected,13,65.0,PYR3_bright,PYR2_bright,0.0029509969940513018
tdcac_corrected,13,65.0,PYR3_bright,PYR3_bright,0.9926171625352544
tdcac_corrected,13,65.0,PYR3_bright,PYR4_bright,0.004429336154387936
tdcac_corrected,13,65.0,PYR3_bright,PYR5_bright,2.5043163070849712e-06
tdcac_corrected,14,70.0,PYR3_bright,PYR2_bright,0.1287705325870564
tdcac_corrected,14,70.0,PYR3_bright,PYR3_bright,0.8676656112963885
tdcac_corrected,14,70.0,PYR3_bright,PYR4_bright,0.003562630938075751
tdcac_corrected,14,70.0,PYR3_bright,PYR5_bright,1.2251784797519782e-06
tdcac_corrected,15,75.0,PYR3_bright,PYR2_bright,0.01834472582426204
tdcac_corrected,15,75.0,PYR3_bright,PYR3_bright,0.9400828244886538
tdcac_corrected,15,75.0,PYR3_bright,PYR4_bright,0.04156832978132448
tdcac_corrected,15,75.0,PYR3_bright,PYR5_bright,4.119905760675635e-06
tdcac_corrected,16,80.0,PYR3_bright,PYR2_bright,0.005630571313900324
tdcac_corrected,16,80.0,PYR3_bright,PYR3_bright,0.9812340322443585
tdcac_corrected,16,80.0,PYR3_bright,PYR4_bright,0.013132311232220835
tdcac_corrected,16,80.0,PYR3_bright,PYR5_bright,3.0852095198136163e-06
tdcac_corrected,17,85.0,PYR3_bright,PYR2_bright,0.43263076616702306
tdcac_corrected,17,85.0,PYR3_bright,PYR3_bright,0.46126928809760165
tdcac_corrected,17,85.0,PYR3_bright,PYR4_bright,0.10609610226345341
tdcac_corrected,17,85.0,PYR3_bright,PYR5_bright,3.843471921068192e-06
tdcac_corrected,18,90.0,PYR3_bright,PYR2_bright,0.2201893052872379
tdcac_corrected,18,90.0,PYR3_bright,PYR3_bright,0.5587560438361966
tdcac_corrected,18,90.0,PYR3_bright,PYR4_bright,0.2210505544687283
tdcac_corrected,18,90.0,PYR3_bright,PYR5_bright,4.096407836555843e-06
tdcac_corrected,19,95.0,PYR3_bright,PYR2_bright,0.071447225206685
tdcac_corrected,19,95.0,PYR3_bright,PYR3_bright,0.8968777470912564
tdcac_corrected,19,95.0,PYR3_bright,PYR4_bright,0.031671302241053134
tdcac_corrected,19,95.0,PYR3_bright,PYR5_bright,3.7254610034517267e-06
tdcac_corrected,20,100.0,PYR3_bright,PYR2_bright,0.019178126146537394
tdcac_corrected,20,100.0,PYR3_bright,PYR3_bright,0.9712309591993276
tdcac_corrected,20,100.0,PYR3_bright,PYR4_bright,0.009588090068798282
tdcac_corrected,20,100.0,PYR3_bright,PYR5_bright,2.8245853366219617e-06
tdcac_corrected,0,0.0,PYR4_bright,PYR2_bright,0.0004615915575147992
tdcac_corrected,0,0.0,PYR4_bright,PYR3_bright,0.02201786963448161
tdcac_corrected,0,0.0,PYR4_bright,PYR4_bright,0.9774779301665879
tdcac_corrected,0,0.0,PYR4_bright,PYR5_bright,4.260864141520194e-05
tdcac_corrected,1,5.0,PYR4_bright,PYR2_bright,0.0019365912477239372
tdcac_corrected,1,5.0,PYR4_bright,PYR3_bright,0.004574430505827667
tdcac_corrected,1,5.0,PYR4_bright,PYR4_bright,0.9934493703802797
tdcac_corrected,1,5.0,PYR4_bright,PYR5_bright,3.960786616969484e-05
tdcac_corrected,2,10.0,PYR4_bright,PYR2_bright,0.009250835342477186
tdcac_corrected,2,10.0,PYR4_bright,PYR3_bright,0.05427291050312029
tdcac_corrected,2,10.0,PYR4_bright,PYR4_bright,0.9364380350896155
tdcac_corrected,2,10.0,PYR4_bright,PYR5_bright,3.8219064786827597e-05
tdcac_corrected,3,15.0,PYR4_bright,PYR2_bright,0.0016922449418084588
tdcac_corrected,3,15.0,PYR4_bright,PYR3_bright,0.004421561995903901
tdcac_corrected,3,15.0,PYR4_bright,PYR4_bright,0.9938546920557364
tdcac_corrected,3,15.0,PYR4_bright,PYR5_bright,3.150100655188188e-05
tdcac_corrected,4,20.0,PYR4_bright,PYR2_bright,0.0018833729556874265
tdcac_corrected,4,20.0,PYR4_bright,PYR3_bright,0.04663309717212209
tdcac_corrected,4,20.0,PYR4_bright,PYR4_bright,0.9514426555356574
tdcac_corrected,4,20.0,PYR4_bright,PYR5_bright,4.0874336532799995e-05
tdcac_corrected,5,25.0,PYR4_bright,PYR2_bright,0.0001453132735680007
tdcac_corrected,5,25.0,PYR4_bright,PYR3_bright,0.0020554833557732983
tdcac_corrected,5,25.0,PYR4_bright,PYR4_bright,0.9977526604700678
tdcac_corrected,5,25.0,PYR4_bright,PYR5_bright,4.654290059065981e-05
tdcac_corrected,6,30.0,PYR4_bright,PYR2_bright,0.003754896844868163
tdcac_corrected,6,30.0,PYR4_bright,PYR3_bright,0.11998374975016643
tdcac_corrected,6,30.0,PYR4_bright,PYR4_bright,0.8762205857953813
tdcac_corrected,6,30.0,PYR4_bright,PYR5_bright,4.0767609584182886e-05
tdcac_corrected,7,35.0,PYR4_bright,PYR2_bright,0.0008152776746070959
tdcac_corrected,7,35.0,PYR4_bright,PYR3_bright,0.005406901382121784
tdcac_corrected,7,35.0,PYR4_bright,PYR4_bright,0.9937318789543136
tdcac_corrected,7,35.0,PYR4_bright,PYR5_bright,4.594198895719014e-05
tdcac_corrected,8,40.0,PYR4_bright,PYR2_bright,0.0003364290980818724
tdcac_corrected,8,40.0,PYR4_bright,PYR3_bright,0.007634506098444779
tdcac_corrected,8,40.0,PYR4_bright,PYR4_bright,0.9919833695324696
tdcac_corrected,8,40.0,PYR4_bright,PYR5_bright,4.569527100486591e-05
tdcac_corrected,9,45.0,PYR4_bright,PYR2_bright,0.0003718617348286911
tdcac_corrected,9,45.0,PYR4_bright,PYR3_bright,0.09530069850790077
tdcac_corrected,9,45.0,PYR4_bright,PYR4_bright,0.9042936762470467
tdcac_corrected,9,45.0,PYR4_bright,PYR5_bright,3.376351022509559e-05
tdcac_corrected,10,50.0,PYR4_bright,PYR2_bright,0.00017453129375925
tdcac_corrected,10,50.0,PYR4_bright,PYR3_bright,0.002492171272965652
tdcac_corrected,10,50.0,PYR4_bright,PYR4_bright,0.9972882026221456
tdcac_corrected,10,50.0,PYR4_bright,PYR5_bright,4.509481112964163e-05
tdcac_corrected,11,55.0,PYR4_bright,PYR2_bright,0.0011157084463355054
tdcac_corrected,11,55.0,PYR4_bright,PYR3_bright,0.008544790427483672
tdcac_corrected,11,55.0,PYR4_bright,PYR4_bright,0.9902917421763567
tdcac_corrected,11,55.0,PYR4_bright,PYR5_bright,4.775894982468493e-05
tdcac_corrected,12,60.0,PYR4_bright,PYR2_bright,0.0004976274048445868
tdcac_corrected,12,60.0,PYR4_bright,PYR3_bright,0.008350412278105152
tdcac_corrected,12,60.0,PYR4_bright,PYR4_bright,0.9911082721690989
tdcac_corrected,12,60.0,PYR4_bright,PYR5_bright,4.36881479518104e-05
tdcac_corrected,13,65.0,PYR4_bright,PYR2_bright,0.07177188425714465
tdcac_corrected,13,65.0,PYR4_bright,PYR3_bright,0.004429336154387936
tdcac_corrected,13,65.0,PYR4_bright,PYR4_bright,0.9237581253176972
tdcac_corrected,13,65.0,PYR4_bright,PYR5_bright,4.065427077095338e-05
tdcac_corrected,14,70.0,PYR4_bright,PYR2_bright,0.0008679432491587907
tdcac_corrected,14,70.0,PYR4_bright,PYR3_bright,0.003562630938075751
tdcac_corrected,14,70.0,PYR4_bright,PYR4_bright,0.9955155616620215
tdcac_corrected,14,70.0,PYR4_bright,PYR5_bright,5.3864150742830224e-05
tdcac_corrected,15,75.0,PYR4_bright,PYR2_bright,0.0015722032929251584
tdcac_corrected,15,75.0,PYR4_bright,PYR3_bright,0.04156832978132448
tdcac_corrected,15,75.0,PYR4_bright,PYR4_bright,0.9568145407340951
tdcac_corrected,15,75.0,PYR4_bright,PYR5_bright,4.492619165652565e-05
tdcac_corrected,16,80.0,PYR4_bright,PYR2_bright,0.001216192363682216
tdcac_corrected,16,80.0,PYR4_bright,PYR3_bright,0.013132311232220835
tdcac_corrected,16,80.0,PYR4_bright,PYR4_bright,0.985604768894509
tdcac_corrected,16,80.0,PYR4_bright,PYR5_bright,4.672750958846512e-05
tdcac_corrected,17,85.0,PYR4_bright,PYR2_bright,0.03385783769888417
tdcac_corrected,17,85.0,PYR4_bright,PYR3_bright,0.10609610226345341
tdcac_corrected,17,85.0,PYR4_bright,PYR4_bright,0.8600123645782969
tdcac_corrected,17,85.0,PYR4_bright,PYR5_bright,3.369545936733587e-05
tdcac_corrected,18,90.0,PYR4_bright,PYR2_bright,0.3220548121013586
tdcac_corrected,18,90.0,PYR4_bright,PYR3_bright,0.2210505544687283
tdcac_corrected,18,90.0,PYR4_bright,PYR4_bright,0.45686663259033305
tdcac_corrected,18,90.0,PYR4_bright,PYR5_bright,2.8000839580138244e-05
tdcac_corrected,19,95.0,PYR4_bright,PYR2_bright,0.0016396917473507355
tdcac_corrected,19,95.0,PYR4_bright,PYR3_bright,0.031671302241053134
tdcac_corrected,19,95.0,PYR4_bright,PYR4_bright,0.9666451960820014
tdcac_corrected,19,95.0,PYR4_bright,PYR5_bright,4.3809929595786104e-05
tdcac_corrected,20,100.0,PYR4_bright,PYR2_bright,0.00190022168707532
tdcac_corrected,20,100.0,PYR4_bright,PYR3_bright,0.009588090068798282
tdcac_corrected,20,100.0,PYR4_bright,PYR4_bright,0.9884677422981032
tdcac_corrected,20,100.0,PYR4_bright,PYR5_bright,4.394594602320659e-05
tdcac_corrected,0,0.0,PYR5_bright,PYR2_bright,3.170953940228851e-07
tdcac_corrected,0,0.0,PYR5_bright,PYR3_bright,3.1081288043405977e-06
tdcac_corrected,0,0.0,PYR5_bright,PYR4_bright,4.260864141520194e-05
tdcac_corrected,0,0.0,PYR5_bright,PYR5_bright,0.9999539661343861
tdcac_corrected,1,5.0,PYR5_bright,PYR2_bright,1.8010695927189448e-07
tdcac_corrected,1,5.0,PYR5_bright,PYR3_bright,2.171187162912858e-06
tdcac_corrected,1,5.0,PYR5_bright,PYR4_bright,3.960786616969484e-05
tdcac_corrected,1,5.0,PYR5_bright,PYR5_bright,0.9999580408397081
tdcac_corrected,2,10.0,PYR5_bright,PYR2_bright,2.3150996877468615e-07
tdcac_corrected,2,10.0,PYR5_bright,PYR3_bright,4.084955354070798e-06
tdcac_corrected,2,10.0,PYR5_bright,PYR4_bright,3.8219064786827597e-05
tdcac_corrected,2,10.0,PYR5_bright,PYR5_bright,0.9999574644698904
tdcac_corrected,3,15.0,PYR5_bright,PYR2_bright,8.766408094486175e-08
tdcac_corrected,3,15.0,PYR5_bright,PYR3_bright,1.9579733208705846e-06
tdcac_corrected,3,15.0,PYR5_bright,PYR4_bright,3.150100655188188e-05
tdcac_corrected,3,15.0,PYR5_bright,PYR5_bright,0.9999664533560483
tdcac_corrected,4,20.0,PYR5_bright,PYR2_bright,8.830502544775294e-08
tdcac_corrected,4,20.0,PYR5_bright,PYR3_bright,1.305851927462513e-06
tdcac_corrected,4,20.0,PYR5_bright,PYR4_bright,4.0874336532799995e-05
tdcac_corrected,4,20.0,PYR5_bright,PYR5_bright,0.9999577315065127
tdcac_corrected,5,25.0,PYR5_bright,PYR2_bright,1.6041506134376134e-07
tdcac_corrected,5,25.0,PYR5_bright,PYR3_bright,2.9934484333039182e-06
tdcac_corrected,5,25.0,PYR5_bright,PYR4_bright,4.654290059065981e-05
tdcac_corrected,5,25.0,PYR5_bright,PYR5_bright,0.9999503032359146
tdcac_corrected,6,30.0,PYR5_bright,PYR2_bright,3.6851842963991485e-07
tdcac_corrected,6,30.0,PYR5_bright,PYR3_bright,2.2597837110485484e-06
tdcac_corrected,6,30.0,PYR5_bright,PYR4_bright,4.0767609584182886e-05
tdcac_corrected,6,30.0,PYR5_bright,PYR5_bright,0.9999566040882757
tdcac_corrected,7,35.0,PYR5_bright,PYR2_bright,1.0204306733067143e-07
tdcac_corrected,7,35.0,PYR5_bright,PYR3_bright,2.7410732692117585e-06
tdcac_corrected,7,35.0,PYR5_bright,PYR4_bright,4.594198895719014e-05
tdcac_corrected,7,35.0,PYR5_bright,PYR5_bright,0.9999512148947068
tdcac_corrected,8,40.0,PYR5_bright,PYR2_bright,1.6697922935263245e-07
tdcac_corrected,8,40.0,PYR5_bright,PYR3_bright,2.910836743704908e-06
tdcac_corrected,8,40.0,PYR5_bright,PYR4_bright,4.569527100486591e-05
tdcac_corrected,8,40.0,PYR5_bright,PYR5_bright,0.9999512269130221
tdcac_corrected,9,45.0,PYR5_bright,PYR2_bright,1.0159718070665625e-07
tdcac_corrected,9,45.0,PYR5_bright,PYR3_bright,4.776492968061741e-06
tdcac_corrected,9,45.0,PYR5_bright,PYR4_bright,3.376351022509559e-05
tdcac_corrected,9,45.0,PYR5_bright,PYR5_bright,0.999961358399627
tdcac_corrected,10,50.0,PYR5_bright,PYR2_bright,1.5214838394090337e-07
tdcac_corrected,10,50.0,PYR5_bright,PYR3_bright,2.7343866417485706e-06
tdcac_corrected,10,50.0,PYR5_bright,PYR4_bright,4.509481112964163e-05
tdcac_corrected,10,50.0,PYR5_bright,PYR5_bright,0.9999520186538448
tdcac_corrected,11,55.0,PYR5_bright,PYR2_bright,9.263351361637944e-08
tdcac_corrected,11,55.0,PYR5_bright,PYR3_bright,2.9739805108296807e-06
tdcac_corrected,11,55.0,PYR5_bright,PYR4_bright,4.775894982468493e-05
tdcac_corrected,11,55.0,PYR5_bright,PYR5_bright,0.9999491744361498
tdcac_corrected,12,60.0,PYR5_bright,PYR2_bright,4.161919493369797e-07
tdcac_corrected,12,60.0,PYR5_bright,PYR3_bright,2.5618050642517407e-06
tdcac_corrected,12,60.0,PYR5_bright,PYR4_bright,4.36881479518104e-05
tdcac_corrected,12,60.0,PYR5_bright,PYR5_bright,0.9999533338550354
tdcac_corrected,13,65.0,PYR5_bright,PYR2_bright,1.2462757658141794e-06
tdcac_corrected,13,65.0,PYR5_bright,PYR3_bright,2.5043163070849712e-06
tdcac_corrected,13,65.0,PYR5_bright,PYR4_bright,4.065427077095338e-05
tdcac_corrected,13,65.0,PYR5_bright,PYR5_bright,0.9999555951371556
tdcac_corrected,14,70.0,PYR5_bright,PYR2_bright,2.0818160315713977e-07
tdcac_corrected,14,70.0,PYR5_bright,PYR3_bright,1.2251784797519782e-06
tdcac_corrected,14,70.0,PYR5_bright,PYR4_bright,5.3864150742830224e-05
tdcac_corrected,14,70.0,PYR5_bright,PYR5_bright,0.9999447024891739
tdcac_corrected,15,75.0,PYR5_bright,PYR2_bright,9.052111295309938e-08
tdcac_corrected,15,75.0,PYR5_bright,PYR3_bright,4.119905760675635e-06
tdcac_corrected,15,75.0,PYR5_bright,PYR4_bright,4.492619165652565e-05
tdcac_corrected,15,75.0,PYR5_bright,PYR5_bright,0.9999508633814699
tdcac_corrected,16,80.0,PYR5_bright,PYR2_bright,8.95947602293592e-08
tdcac_corrected,16,80.0,PYR5_bright,PYR3_bright,3.0852095198136163e-06
tdcac_corrected,16,80.0,PYR5_bright,PYR4_bright,4.672750958846512e-05
tdcac_corrected,16,80.0,PYR5_bright,PYR5_bright,0.9999500976861305
tdcac_corrected,17,85.0,PYR5_bright,PYR2_bright,2.0955156430614e-06
tdcac_corrected,17,85.0,PYR5_bright,PYR3_bright,3.843471921068192e-06
tdcac_corrected,17,85.0,PYR5_bright,PYR4_bright,3.369545936733587e-05
tdcac_corrected,17,85.0,PYR5_bright,PYR5_bright,0.9999603655530682
tdcac_corrected,18,90.0,PYR5_bright,PYR2_bright,7.686910119062761e-06
tdcac_corrected,18,90.0,PYR5_bright,PYR3_bright,4.096407836555843e-06
tdcac_corrected,18,90.0,PYR5_bright,PYR4_bright,2.8000839580138244e-05
tdcac_corrected,18,90.0,PYR5_bright,PYR5_bright,0.9999602158424639
tdcac_corrected,19,95.0,PYR5_bright,PYR2_bright,1.940069643270186e-07
tdcac_corrected,19,95.0,PYR5_bright,PYR3_bright,3.7254610034517267e-06
tdcac_corrected,19,95.0,PYR5_bright,PYR4_bright,4.3809929595786104e-05
tdcac_corrected,19,95.0,PYR5_bright,PYR5_bright,0.9999522706024376
tdcac_corrected,20,100.0,PYR5_bright,PYR2_bright,2.008495274706863e-07
tdcac_corrected,20,100.0,PYR5_bright,PYR3_bright,2.8245853366219617e-06
tdcac_corrected,20,100.0,PYR5_bright,PYR4_bright,4.394594602320659e-05
tdcac_corrected,20,100.0,PYR5_bright,PYR5_bright,0.9999530286191116
