ring_populations,layer_count,total_added_heavy_atoms_per_end,inner_boundary_population,parent_terminal_spacing_nm,inner_boundary_spacing_nm,heavy_atom_relative_error,inner_spacing_relative_error,layer_count_relative_error,abrupt_contraction_penalty,sequence_screening_score,rank
30-16-16-16-16-15-13-12,8,134,12,0.2511442994800745,0.2197560318744819,0.07670835586274803,0.12498100761424175,0.3333333333333333,0.1166666666666667,89.19106220216295,5414
30-27-27-16-14-12,6,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.0,0.05740740740740741,89.18772200601103,5415
30-18-18-17-17-17-13-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.050000000000000044,89.18652599462364,5416
30-18-18-18-17-16-13-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.050000000000000044,89.18652599462364,5417
30-18-18-18-18-16-12-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.050000000000000044,89.18652599462364,5418
30-20-17-16-16-16-15-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.050000000000000044,89.18652599462364,5419
30-20-17-17-16-15-15-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.050000000000000044,89.18652599462364,5420
30-20-18-17-15-15-15-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.050000000000000044,89.18652599462364,5421
30-21-17-16-16-15-15-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.050000000000000044,89.18652599462364,5422
30-21-18-16-15-15-15-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.050000000000000044,89.18652599462364,5423
30-22-18-15-15-15-15-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.050000000000000044,89.18652599462364,5424
30-24-24-19-15-9-9-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.050000000000000044,89.18652599462364,5425
30-25-24-18-15-9-9-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.050000000000000044,89.18652599462364,5426
30-25-25-15-12-12-11-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.050000000000000044,89.18652599462364,5427
30-25-25-15-13-12-10-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.050000000000000044,89.18652599462364,5428
30-26-24-17-15-9-9-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.050000000000000044,89.18652599462364,5429
30-26-25-15-12-11-11-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.050000000000000044,89.18652599462364,5430
30-26-25-15-13-11-10-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.050000000000000044,89.18652599462364,5431
30-30-30-16-12-12-9,7,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.16666666666666666,0.1166666666666667,89.18652599462362,5432
30-25-25-25-24-15-9,7,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.16666666666666666,0.07500000000000007,89.18497920544915,5433
30-26-25-24-24-15-9,7,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.16666666666666666,0.07500000000000007,89.18497920544915,5434
30-27-27-17-13-12-9,7,135,9,0.2511442994800745,0.2930080424993092,0.06981811971247003,0.16669198984767758,0.16666666666666666,0.020370370370370372,89.18485589654767,5435
30-28-27-17-13-11-9,7,135,9,0.2511442994800745,0.2930080424993092,0.06981811971247003,0.16669198984767758,0.16666666666666666,0.020370370370370372,89.18485589654767,5436
30-30-30-20-16-9,6,135,9,0.2511442994800745,0.2930080424993092,0.06981811971247003,0.16669198984767758,0.0,0.08750000000000002,89.18022626691805,5437
30-26-25-16-15-12,6,124,12,0.2511442994800745,0.2197560318744819,0.14561071736552803,0.12498100761424175,0.0,0.010000000000000009,89.17947954956566,5438
30-27-27-16-15-15-12-9,8,151,9,0.2511442994800745,0.2930080424993092,0.040425658691977964,0.16669198984767758,0.3333333333333333,0.05740740740740741,89.17655499522787,5439
30-27-27-16-16-15-11-9,8,151,9,0.2511442994800745,0.2930080424993092,0.040425658691977964,0.16669198984767758,0.3333333333333333,0.05740740740740741,89.17655499522787,5440
30-28-27-16-14-14-13-9,8,151,9,0.2511442994800745,0.2930080424993092,0.040425658691977964,0.16669198984767758,0.3333333333333333,0.05740740740740741,89.17655499522787,5441
30-28-27-16-15-14-12-9,8,151,9,0.2511442994800745,0.2930080424993092,0.040425658691977964,0.16669198984767758,0.3333333333333333,0.05740740740740741,89.17655499522787,5442
30-28-27-16-16-14-11-9,8,151,9,0.2511442994800745,0.2930080424993092,0.040425658691977964,0.16669198984767758,0.3333333333333333,0.05740740740740741,89.17655499522787,5443
30-20-20-20-17-11-10-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.0029411764705882804,89.1747976993983,5444
30-21-19-19-17-11-11-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.0029411764705882804,89.1747976993983,5445
30-21-20-19-17-11-10-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.0029411764705882804,89.1747976993983,5446
30-22-19-18-17-11-11-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.0029411764705882804,89.1747976993983,5447
30-22-20-18-17-11-10-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.0029411764705882804,89.1747976993983,5448
30-23-20-17-17-11-10-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.0029411764705882804,89.1747976993983,5449
30-29-29-18-16-13-13-12,8,160,12,0.2511442994800745,0.2197560318744819,0.10243778404447997,0.12498100761424175,0.3333333333333333,0.02931034482758621,89.16409543419314,5450
30-26-26-26-26-18-12,7,164,12,0.2511442994800745,0.2197560318744819,0.12999872864559198,0.12498100761424175,0.16666666666666666,0.0,89.15923248809673,5451
30-27-26-26-26-17-12,7,164,12,0.2511442994800745,0.2197560318744819,0.12999872864559198,0.12498100761424175,0.16666666666666666,0.0,89.15923248809673,5452
30-27-27-25-25-18-12,7,164,12,0.2511442994800745,0.2197560318744819,0.12999872864559198,0.12498100761424175,0.16666666666666666,0.0,89.15923248809673,5453
30-27-27-26-25-17-12,7,164,12,0.2511442994800745,0.2197560318744819,0.12999872864559198,0.12498100761424175,0.16666666666666666,0.0,89.15923248809673,5454
30-28-27-25-25-17-12,7,164,12,0.2511442994800745,0.2197560318744819,0.12999872864559198,0.12498100761424175,0.16666666666666666,0.0,89.15923248809673,5455
30-28-28-24-24-18-12,7,164,12,0.2511442994800745,0.2197560318744819,0.12999872864559198,0.12498100761424175,0.16666666666666666,0.0,89.15923248809673,5456
30-28-28-25-24-17-12,7,164,12,0.2511442994800745,0.2197560318744819,0.12999872864559198,0.12498100761424175,0.16666666666666666,0.0,89.15923248809673,5457
30-28-28-26-24-16-12,7,164,12,0.2511442994800745,0.2197560318744819,0.12999872864559198,0.12498100761424175,0.16666666666666666,0.0,89.15923248809673,5458
30-29-29-23-23-18-12,7,164,12,0.2511442994800745,0.2197560318744819,0.12999872864559198,0.12498100761424175,0.16666666666666666,0.0,89.15923248809673,5459
30-29-29-24-23-17-12,7,164,12,0.2511442994800745,0.2197560318744819,0.12999872864559198,0.12498100761424175,0.16666666666666666,0.0,89.15923248809673,5460
30-29-29-25-23-16-12,7,164,12,0.2511442994800745,0.2197560318744819,0.12999872864559198,0.12498100761424175,0.16666666666666666,0.0,89.15923248809673,5461
30-30-30-22-22-18-12,7,164,12,0.2511442994800745,0.2197560318744819,0.12999872864559198,0.12498100761424175,0.16666666666666666,0.0,89.15923248809673,5462
30-30-30-23-22-17-12,7,164,12,0.2511442994800745,0.2197560318744819,0.12999872864559198,0.12498100761424175,0.16666666666666666,0.0,89.15923248809673,5463
30-30-30-24-22-16-12,7,164,12,0.2511442994800745,0.2197560318744819,0.12999872864559198,0.12498100761424175,0.16666666666666666,0.0,89.15923248809673,5464
30-24-24-23-21-12-12-12,8,158,12,0.2511442994800745,0.2197560318744819,0.08865731174392397,0.12498100761424175,0.3333333333333333,0.07857142857142857,89.15380112727416,5465
30-25-24-22-21-12-12-12,8,158,12,0.2511442994800745,0.2197560318744819,0.08865731174392397,0.12498100761424175,0.3333333333333333,0.07857142857142857,89.15380112727416,5466
30-26-24-21-21-12-12-12,8,158,12,0.2511442994800745,0.2197560318744819,0.08865731174392397,0.12498100761424175,0.3333333333333333,0.07857142857142857,89.15380112727416,5467
30-28-28-16-15-15-14-12,8,158,12,0.2511442994800745,0.2197560318744819,0.08865731174392397,0.12498100761424175,0.3333333333333333,0.07857142857142857,89.15380112727416,5468
30-28-28-16-16-15-13-12,8,158,12,0.2511442994800745,0.2197560318744819,0.08865731174392397,0.12498100761424175,0.3333333333333333,0.07857142857142857,89.15380112727416,5469
30-23-23-22-18-9-9-9,8,143,9,0.2511442994800745,0.2930080424993092,0.01469623051024603,0.16669198984767758,0.3333333333333333,0.15000000000000002,89.15115905566257,5470
30-24-23-21-18-9-9-9,8,143,9,0.2511442994800745,0.2930080424993092,0.01469623051024603,0.16669198984767758,0.3333333333333333,0.15000000000000002,89.15115905566257,5471
30-25-23-20-18-9-9-9,8,143,9,0.2511442994800745,0.2930080424993092,0.01469623051024603,0.16669198984767758,0.3333333333333333,0.15000000000000002,89.15115905566257,5472
30-30-30-15-11-9-9-9,8,143,9,0.2511442994800745,0.2930080424993092,0.01469623051024603,0.16669198984767758,0.3333333333333333,0.15000000000000002,89.15115905566257,5473
30-24-24-23-21-13-13-12,8,160,12,0.2511442994800745,0.2197560318744819,0.10243778404447997,0.12498100761424175,0.3333333333333333,0.030952380952380953,89.14767507294519,5474
30-25-24-22-21-13-13-12,8,160,12,0.2511442994800745,0.2197560318744819,0.10243778404447997,0.12498100761424175,0.3333333333333333,0.030952380952380953,89.14767507294519,5475
30-26-24-21-21-13-13-12,8,160,12,0.2511442994800745,0.2197560318744819,0.10243778404447997,0.12498100761424175,0.3333333333333333,0.030952380952380953,89.14767507294519,5476
30-29-29-24-21-13-9,7,155,9,0.2511442994800745,0.2930080424993092,0.06798660329308996,0.16669198984767758,0.16666666666666666,0.030952380952380953,89.14313886540589,5477
30-27-27-21-17-10-10-9,8,151,9,0.2511442994800745,0.2930080424993092,0.040425658691977964,0.16669198984767758,0.3333333333333333,0.061764705882352944,89.13298201047841,5478
30-28-27-20-17-10-10-9,8,151,9,0.2511442994800745,0.2930080424993092,0.040425658691977964,0.16669198984767758,0.3333333333333333,0.061764705882352944,89.13298201047841,5479
30-20-17-16-16-15-14-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.007142857142857173,89.13278089267561,5480
30-20-17-17-16-14-14-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.007142857142857173,89.13278089267561,5481
30-20-18-16-15-15-14-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.007142857142857173,89.13278089267561,5482
30-20-18-17-15-14-14-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.007142857142857173,89.13278089267561,5483
30-20-19-17-14-14-14-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.007142857142857173,89.13278089267561,5484
30-21-17-16-16-14-14-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.007142857142857173,89.13278089267561,5485
30-21-18-15-15-15-14-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.007142857142857173,89.13278089267561,5486
30-21-18-16-15-14-14-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.007142857142857173,89.13278089267561,5487
30-21-19-16-14-14-14-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.007142857142857173,89.13278089267561,5488
30-22-18-15-15-14-14-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.007142857142857173,89.13278089267561,5489
30-22-19-15-14-14-14-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.007142857142857173,89.13278089267561,5490
30-24-24-18-14-9-9-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.007142857142857173,89.13278089267561,5491
30-25-24-17-14-9-9-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.007142857142857173,89.13278089267561,5492
30-26-24-16-14-9-9-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.007142857142857173,89.13278089267561,5493
30-26-26-16-16-16-9,7,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.16666666666666666,0.12211538461538468,89.13203881513644,5494
30-23-22-22-22-14-11-9,8,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.3333333333333333,0.013636363636363669,89.13194890241886,5495
30-18-17-17-17-17-14-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.05714285714285722,89.11509742319507,5496
30-18-18-18-16-16-14-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.05714285714285722,89.11509742319507,5497
30-29-29-17-13-12-12-9,8,151,9,0.2511442994800745,0.2930080424993092,0.040425658691977964,0.16669198984767758,0.3333333333333333,0.06379310344827588,89.11269803481919,5498
30-29-29-17-14-12-11-9,8,151,9,0.2511442994800745,0.2930080424993092,0.040425658691977964,0.16669198984767758,0.3333333333333333,0.06379310344827588,89.11269803481919,5499
30-29-29-17-15-12-10-9,8,151,9,0.2511442994800745,0.2930080424993092,0.040425658691977964,0.16669198984767758,0.3333333333333333,0.06379310344827588,89.11269803481919,5500
30-27-27-16-12-9-9-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.05740740740740741,89.11245192054956,5501
30-30-30-17-15-12-12-12,8,158,12,0.2511442994800745,0.2197560318744819,0.08865731174392397,0.12498100761424175,0.3333333333333333,0.08333333333333337,89.10618207965513,5502
30-25-25-16-12-10-10-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.010000000000000009,89.10420946410419,5503
30-26-25-16-13-9-9-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.010000000000000009,89.10420946410419,5504
30-30-30-19-15-10-10-9,8,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.3333333333333333,0.016666666666666663,89.10164587211582,5505
30-21-21-21-19-12,6,124,12,0.2511442994800745,0.2197560318744819,0.14561071736552803,0.12498100761424175,0.0,0.01842105263157895,89.09526902324986,5506
30-22-21-20-19-12,6,124,12,0.2511442994800745,0.2197560318744819,0.14561071736552803,0.12498100761424175,0.0,0.01842105263157895,89.09526902324986,5507
30-23-21-19-19-12,6,124,12,0.2511442994800745,0.2197560318744819,0.14561071736552803,0.12498100761424175,0.0,0.01842105263157895,89.09526902324986,5508
30-20-17-16-16-15-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5509
30-20-17-17-16-14-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5510
30-20-18-16-15-15-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5511
30-20-18-17-15-14-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5512
30-20-18-18-15-13-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5513
30-20-19-17-14-14-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5514
30-20-19-18-14-13-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5515
30-20-20-18-13-13-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5516
30-21-17-16-16-14-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5517
30-21-18-15-15-15-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5518
30-21-18-16-15-14-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5519
30-21-18-17-15-13-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5520
30-21-19-16-14-14-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5521
30-21-19-17-14-13-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5522
30-21-20-17-13-13-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5523
30-21-21-18-12-12-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5524
30-22-18-15-15-14-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5525
30-22-18-16-15-13-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5526
30-22-19-15-14-14-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5527
30-22-19-16-14-13-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5528
30-22-20-16-13-13-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5529
30-22-21-17-12-12-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5530
30-23-20-15-13-13-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5531
30-23-21-16-12-12-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5532
30-24-21-15-12-12-12,7,126,12,0.2511442994800745,0.2197560318744819,0.13183024506497204,0.12498100761424175,0.16666666666666666,0.0,89.09512941341843,5533
30-29-29-15-14-14-13-12,8,156,12,0.2511442994800745,0.2197560318744819,0.07487683944336797,0.12498100761424175,0.3333333333333333,0.13275862068965522,89.09424573661137,5534
30-28-28-15-14-14-11-9,8,149,9,0.2511442994800745,0.2930080424993092,0.02664518639142197,0.16669198984767758,0.3333333333333333,0.11428571428571432,89.09008845696427,5535
30-28-28-16-13-13-9,7,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.16666666666666666,0.07857142857142857,89.08516184505655,5536
30-25-25-22-19-12-11-9,8,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.3333333333333333,0.01842105263157895,89.0841020124667,5537
30-26-25-21-19-12-11-9,8,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.3333333333333333,0.01842105263157895,89.0841020124667,5538
30-26-26-21-19-12-10-9,8,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.3333333333333333,0.01842105263157895,89.0841020124667,5539
30-27-26-20-19-12-10-9,8,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.3333333333333333,0.01842105263157895,89.0841020124667,5540
30-30-30-19-15-9-9-9,8,151,9,0.2511442994800745,0.2930080424993092,0.040425658691977964,0.16669198984767758,0.3333333333333333,0.06666666666666671,89.08396240263528,5541
30-18-17-17-17-17-12,7,128,12,0.2511442994800745,0.2197560318744819,0.11804977276441603,0.12498100761424175,0.16666666666666666,0.050000000000000044,89.07744594393789,5542
30-18-18-18-16-16-12,7,128,12,0.2511442994800745,0.2197560318744819,0.11804977276441603,0.12498100761424175,0.16666666666666666,0.050000000000000044,89.07744594393789,5543
30-21-21-21-17-10-10-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.061764705882352944,89.0688789358001,5544
30-22-21-20-17-10-10-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.061764705882352944,89.0688789358001,5545
30-23-21-19-17-10-10-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.061764705882352944,89.0688789358001,5546
30-24-21-18-17-10-10-9,8,139,9,0.2511442994800745,0.2930080424993092,0.04225717511135803,0.16669198984767758,0.3333333333333333,0.061764705882352944,89.0688789358001,5547
30-23-22-14-14-14-11-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.013636363636363669,89.06784582774054,5548
30-24-22-14-13-13-12-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.013636363636363669,89.06784582774054,5549
30-24-22-14-14-13-11-9,8,137,9,0.2511442994800745,0.2930080424993092,0.05603764741191403,0.16669198984767758,0.3333333333333333,0.013636363636363669,89.06784582774054,5550
30-30-30-16-12-11-11-9,8,149,9,0.2511442994800745,0.2930080424993092,0.02664518639142197,0.16669198984767758,0.3333333333333333,0.1166666666666667,89.06627893315473,5551
30-30-30-16-13-11-10-9,8,149,9,0.2511442994800745,0.2930080424993092,0.02664518639142197,0.16669198984767758,0.3333333333333333,0.1166666666666667,89.06627893315473,5552
30-27-27-17-15-15-13-9,8,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.3333333333333333,0.020370370370370372,89.06460883507879,5553
30-27-27-17-16-15-12-9,8,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.3333333333333333,0.020370370370370372,89.06460883507879,5554
30-27-27-17-17-15-11-9,8,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.3333333333333333,0.020370370370370372,89.06460883507879,5555
30-28-27-17-15-14-13-9,8,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.3333333333333333,0.020370370370370372,89.06460883507879,5556
30-28-27-17-16-14-12-9,8,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.3333333333333333,0.020370370370370372,89.06460883507879,5557
30-28-27-17-17-14-11-9,8,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.3333333333333333,0.020370370370370372,89.06460883507879,5558
30-25-25-24-24-16-9,7,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.16666666666666666,0.08750000000000002,89.05997920544915,5559
30-26-26-23-23-16-9,7,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.16666666666666666,0.08750000000000002,89.05997920544915,5560
30-27-27-22-22-16-9,7,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.16666666666666666,0.08750000000000002,89.05997920544915,5561
30-28-28-21-21-16-9,7,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.16666666666666666,0.08750000000000002,89.05997920544915,5562
30-29-29-20-20-16-9,7,153,9,0.2511442994800745,0.2930080424993092,0.05420613099253397,0.16669198984767758,0.16666666666666666,0.08750000000000002,89.05997920544915,5563
30-27-26-14-12-12-11-9,8,141,9,0.2511442994800745,0.2930080424993092,0.02847670281080203,0.16669198984767758,0.3333333333333333,0.11153846153846159,89.0534579097585,5564
30-27-26-14-13-12-10-9,8,141,9,0.2511442994800745,0.2930080424993092,0.02847670281080203,0.16669198984767758,0.3333333333333333,0.11153846153846159,89.0534579097585,5565
30-27-26-16-14-13-9,7,135,9,0.2511442994800745,0.2930080424993092,0.06981811971247003,0.16669198984767758,0.16666666666666666,0.03461538461538466,89.04240575409754,5566
30-30-30-18-18-16-9,7,151,9,0.2511442994800745,0.2930080424993092,0.040425658691977964,0.16669198984767758,0.16666666666666666,0.13750000000000007,89.04229573596861,5567
30-17-15-15-15-14-14-12,8,132,12,0.2511442994800745,0.2197560318744819,0.09048882816330403,0.12498100761424175,0.3333333333333333,0.08333333333333337,89.04207900497683,5568
30-17-16-15-14-14-14-12,8,132,12,0.2511442994800745,0.2197560318744819,0.09048882816330403,0.12498100761424175,0.3333333333333333,0.08333333333333337,89.04207900497683,5569
30-17-16-15-15-14-13-12,8,132,12,0.2511442994800745,0.2197560318744819,0.09048882816330403,0.12498100761424175,0.3333333333333333,0.08333333333333337,89.04207900497683,5570
30-17-16-16-15-13-13-12,8,132,12,0.2511442994800745,0.2197560318744819,0.09048882816330403,0.12498100761424175,0.3333333333333333,0.08333333333333337,89.04207900497683,5571
30-17-17-15-14-14-13-12,8,132,12,0.2511442994800745,0.2197560318744819,0.09048882816330403,0.12498100761424175,0.3333333333333333,0.08333333333333337,89.04207900497683,5572
30-17-17-16-14-13-13-12,8,132,12,0.2511442994800745,0.2197560318744819,0.09048882816330403,0.12498100761424175,0.3333333333333333,0.08333333333333337,89.04207900497683,5573
30-17-17-17-15-12-12-12,8,132,12,0.2511442994800745,0.2197560318744819,0.09048882816330403,0.12498100761424175,0.3333333333333333,0.08333333333333337,89.04207900497683,5574
30-25-25-22-19-11-10-9,8,151,9,0.2511442994800745,0.2930080424993092,0.040425658691977964,0.16669198984767758,0.3333333333333333,0.07105263157894737,89.04010275351247,5575
30-26-25-21-19-11-10-9,8,151,9,0.2511442994800745,0.2930080424993092,0.040425658691977964,0.16669198984767758,0.3333333333333333,0.07105263157894737,89.04010275351247,5576
