edge_id,source_node,target_node,edge_type,end,length_nm,target_length_nm,deviation_nm,absolute_deviation_nm,contains_four_atom_bridge
E:812,P:541,P:600,PARENT_BN,PARENT,0.14481022063376636,0.144973,-0.00016277936623362854,0.00016277936623362854,False
E:813,P:541,P:658,PARENT_BN,PARENT,0.145013792447477,0.144973,4.0792447477011606e-05,4.0792447477011606e-05,False
E:814,P:542,P:543,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:815,P:543,P:600,PARENT_BN,PARENT,0.14483438818181293,0.144973,-0.0001386118181870566,0.0001386118181870566,False
E:816,P:543,P:602,PARENT_BN,PARENT,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554,False
E:817,P:544,P:545,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:818,P:545,P:602,PARENT_BN,PARENT,0.14439182802361047,0.144973,-0.0005811719763895162,0.0005811719763895162,False
E:819,P:545,P:604,PARENT_BN,PARENT,0.14477568856683093,0.144973,-0.00019731143316906175,0.00019731143316906175,False
E:820,P:546,P:547,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:821,P:547,P:604,PARENT_BN,PARENT,0.1452446212429224,0.144973,0.0002716212429224041,0.0002716212429224041,False
E:822,P:547,P:606,PARENT_BN,PARENT,0.1443779761598008,0.144973,-0.0005950238401991881,0.0005950238401991881,False
E:823,P:548,P:549,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:824,P:549,P:606,PARENT_BN,PARENT,0.14477568856683093,0.144973,-0.00019731143316906175,0.00019731143316906175,False
E:825,P:549,P:608,PARENT_BN,PARENT,0.14439182802361084,0.144973,-0.0005811719763891554,0.0005811719763891554,False
E:826,P:550,P:551,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:827,P:551,P:608,PARENT_BN,PARENT,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554,False
E:828,P:551,P:610,PARENT_BN,PARENT,0.14483438818181293,0.144973,-0.0001386118181870566,0.0001386118181870566,False
E:829,P:552,P:553,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:830,P:553,P:610,PARENT_BN,PARENT,0.1455369368923229,0.144973,0.0005639368923228971,0.0005639368923228971,False
E:831,P:553,P:612,PARENT_BN,PARENT,0.14433987668000817,0.144973,-0.000633123319991824,0.000633123319991824,False
E:832,P:554,P:555,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:833,P:555,P:612,PARENT_BN,PARENT,0.14439182802361086,0.144973,-0.0005811719763891277,0.0005811719763891277,False
E:834,P:555,P:614,PARENT_BN,PARENT,0.14501379244747725,0.144973,4.0792447477261407e-05,4.0792447477261407e-05,False
E:835,P:556,P:557,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:836,P:557,P:614,PARENT_BN,PARENT,0.1443364125922496,0.144973,-0.000636587407750383,0.000636587407750383,False
E:837,P:557,P:616,PARENT_BN,PARENT,0.14483438818181277,0.144973,-0.00013861181818722312,0.00013861181818722312,False
E:838,P:558,P:559,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:839,P:559,P:616,PARENT_BN,PARENT,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554,False
E:840,P:559,P:618,PARENT_BN,PARENT,0.14461673485458001,0.144973,-0.0003562651454199761,0.0003562651454199761,False
E:841,P:560,P:561,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:842,P:561,P:618,PARENT_BN,PARENT,0.1446409347314931,0.144973,-0.00033206526850690365,0.00033206526850690365,False
E:843,P:561,P:620,PARENT_BN,PARENT,0.14528936643815327,0.144973,0.00031636643815327603,0.00031636643815327603,False
E:844,P:562,P:563,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:845,P:563,P:620,PARENT_BN,PARENT,0.14442298985964805,0.144973,-0.000550010140351942,0.000550010140351942,False
E:846,P:563,P:622,PARENT_BN,PARENT,0.1446409347314931,0.144973,-0.00033206526850690365,0.00033206526850690365,False
E:847,P:564,P:565,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:848,P:565,P:622,PARENT_BN,PARENT,0.14461673485458038,0.144973,-0.0003562651454196153,0.0003562651454196153,False
E:849,P:565,P:624,PARENT_BN,PARENT,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554,False
E:850,P:566,P:567,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:851,P:567,P:624,PARENT_BN,PARENT,0.14483438818181277,0.144973,-0.00013861181818722312,0.00013861181818722312,False
E:852,P:567,P:626,PARENT_BN,PARENT,0.14506550244630867,0.144973,9.250244630867877e-05,9.250244630867877e-05,False
E:853,P:568,P:569,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:854,P:569,P:626,PARENT_BN,PARENT,0.1443398766800084,0.144973,-0.000633123319991602,0.000633123319991602,False
E:855,P:569,P:628,PARENT_BN,PARENT,0.14500344823486094,0.144973,3.0448234860952494e-05,3.0448234860952494e-05,False
E:856,P:570,P:571,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:857,P:571,P:628,PARENT_BN,PARENT,0.1443398766800084,0.144973,-0.000633123319991602,0.000633123319991602,False
E:858,P:571,P:630,PARENT_BN,PARENT,0.14506550244630867,0.144973,9.250244630867877e-05,9.250244630867877e-05,False
E:859,P:572,P:573,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:860,P:573,P:630,PARENT_BN,PARENT,0.14483438818181277,0.144973,-0.00013861181818722312,0.00013861181818722312,False
E:861,P:573,P:632,PARENT_BN,PARENT,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554,False
E:862,P:574,P:575,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:863,P:575,P:632,PARENT_BN,PARENT,0.14461673485458038,0.144973,-0.0003562651454196153,0.0003562651454196153,False
E:864,P:575,P:634,PARENT_BN,PARENT,0.1446409347314931,0.144973,-0.00033206526850690365,0.00033206526850690365,False
E:865,P:576,P:577,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:866,P:577,P:634,PARENT_BN,PARENT,0.14442298985964805,0.144973,-0.000550010140351942,0.000550010140351942,False
E:867,P:577,P:636,PARENT_BN,PARENT,0.14528936643815327,0.144973,0.00031636643815327603,0.00031636643815327603,False
E:868,P:578,P:579,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:869,P:579,P:636,PARENT_BN,PARENT,0.1446409347314931,0.144973,-0.00033206526850690365,0.00033206526850690365,False
E:870,P:579,P:638,PARENT_BN,PARENT,0.14461673485458001,0.144973,-0.0003562651454199761,0.0003562651454199761,False
E:871,P:580,P:581,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:872,P:581,P:638,PARENT_BN,PARENT,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554,False
E:873,P:581,P:640,PARENT_BN,PARENT,0.14483438818181277,0.144973,-0.00013861181818722312,0.00013861181818722312,False
E:874,P:582,P:583,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:875,P:583,P:640,PARENT_BN,PARENT,0.1443364125922496,0.144973,-0.000636587407750383,0.000636587407750383,False
E:876,P:583,P:642,PARENT_BN,PARENT,0.14501379244747725,0.144973,4.0792447477261407e-05,4.0792447477261407e-05,False
E:877,P:584,P:585,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:878,P:585,P:642,PARENT_BN,PARENT,0.14439182802361086,0.144973,-0.0005811719763891277,0.0005811719763891277,False
E:879,P:585,P:644,PARENT_BN,PARENT,0.14433987668000817,0.144973,-0.000633123319991824,0.000633123319991824,False
E:880,P:586,P:587,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:881,P:587,P:644,PARENT_BN,PARENT,0.1455369368923229,0.144973,0.0005639368923228971,0.0005639368923228971,False
E:882,P:587,P:646,PARENT_BN,PARENT,0.14483438818181293,0.144973,-0.0001386118181870566,0.0001386118181870566,False
E:883,P:588,P:589,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:884,P:589,P:646,PARENT_BN,PARENT,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554,False
E:885,P:589,P:648,PARENT_BN,PARENT,0.14439182802361084,0.144973,-0.0005811719763891554,0.0005811719763891554,False
E:886,P:590,P:591,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:887,P:591,P:648,PARENT_BN,PARENT,0.14477568856683093,0.144973,-0.00019731143316906175,0.00019731143316906175,False
E:888,P:591,P:650,PARENT_BN,PARENT,0.1443779761598008,0.144973,-0.0005950238401991881,0.0005950238401991881,False
E:889,P:592,P:593,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:890,P:593,P:650,PARENT_BN,PARENT,0.1452446212429224,0.144973,0.0002716212429224041,0.0002716212429224041,False
E:891,P:593,P:652,PARENT_BN,PARENT,0.14477568856683093,0.144973,-0.00019731143316906175,0.00019731143316906175,False
E:892,P:594,P:595,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:893,P:595,P:652,PARENT_BN,PARENT,0.14439182802361047,0.144973,-0.0005811719763895162,0.0005811719763895162,False
E:894,P:595,P:654,PARENT_BN,PARENT,0.14456140563788109,0.144973,-0.00041159436211890554,0.00041159436211890554,False
E:895,P:596,P:597,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:896,P:597,P:654,PARENT_BN,PARENT,0.14483438818181293,0.144973,-0.0001386118181870566,0.0001386118181870566,False
E:897,P:597,P:656,PARENT_BN,PARENT,0.14481022063376636,0.144973,-0.00016277936623362854,0.00016277936623362854,False
E:898,P:598,P:599,PARENT_BN,PARENT,0.14499999999999957,0.144973,2.6999999999582913e-05,2.6999999999582913e-05,False
E:899,P:599,P:656,PARENT_BN,PARENT,0.145013792447477,0.144973,4.0792447477011606e-05,4.0792447477011606e-05,False
E:900,P:599,P:658,PARENT_BN,PARENT,0.14377760604489156,0.144973,-0.0011953939551084258,0.0011953939551084258,False
E:901,P:600,P:601,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:902,P:601,P:660,PARENT_BN,PARENT,0.14533409785731632,0.144973,0.0003610978573163337,0.0003610978573163337,False
E:903,P:601,P:718,PARENT_BN,PARENT,0.14531001341958513,0.144973,0.0003370134195851415,0.0003370134195851415,False
E:904,P:602,P:603,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:905,P:603,P:660,PARENT_BN,PARENT,0.14506205568652306,0.144973,8.905568652306517e-05,8.905568652306517e-05,False
E:906,P:603,P:662,PARENT_BN,PARENT,0.14489306401619031,0.144973,-7.993598380967581e-05,7.993598380967581e-05,False
E:907,P:604,P:605,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:908,P:605,P:662,PARENT_BN,PARENT,0.1452756001536388,0.144973,0.0003026001536388101,0.0003026001536388101,False
E:909,P:605,P:664,PARENT_BN,PARENT,0.1457429243565529,0.144973,0.0007699243565529035,0.0007699243565529035,False
E:910,P:606,P:607,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:911,P:607,P:664,PARENT_BN,PARENT,0.14487926007541566,0.144973,-9.373992458433511e-05,9.373992458433511e-05,False
E:912,P:607,P:666,PARENT_BN,PARENT,0.1452756001536388,0.144973,0.0003026001536388101,0.0003026001536388101,False
E:913,P:608,P:609,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:914,P:609,P:666,PARENT_BN,PARENT,0.14489306401619068,0.144973,-7.993598380931499e-05,7.993598380931499e-05,False
E:915,P:609,P:668,PARENT_BN,PARENT,0.14506205568652306,0.144973,8.905568652306517e-05,8.905568652306517e-05,False
E:916,P:610,P:611,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:917,P:611,P:668,PARENT_BN,PARENT,0.14533409785731632,0.144973,0.0003610978573163337,0.0003610978573163337,False
E:918,P:611,P:670,PARENT_BN,PARENT,0.14603424255974998,0.144973,0.0010612425597499864,0.0010612425597499864,False
E:919,P:612,P:613,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:920,P:613,P:670,PARENT_BN,PARENT,0.14484129245487934,0.144973,-0.00013170754512065175,0.00013170754512065175,False
E:921,P:613,P:672,PARENT_BN,PARENT,0.1448930640161907,0.144973,-7.993598380928724e-05,7.993598380928724e-05,False
E:922,P:614,P:615,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:923,P:615,P:672,PARENT_BN,PARENT,0.14551288602732038,0.144973,0.0005398860273203854,0.0005398860273203854,False
E:924,P:615,P:674,PARENT_BN,PARENT,0.14483784035948627,0.144973,-0.0001351596405137212,0.0001351596405137212,False
E:925,P:616,P:617,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:926,P:617,P:674,PARENT_BN,PARENT,0.14533409785731613,0.144973,0.0003610978573161394,0.0003610978573161394,False
E:927,P:617,P:676,PARENT_BN,PARENT,0.14506205568652306,0.144973,8.905568652306517e-05,8.905568652306517e-05,False
E:928,P:618,P:619,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:929,P:619,P:676,PARENT_BN,PARENT,0.14511719401917822,0.144973,0.00014419401917822872,0.00014419401917822872,False
E:930,P:619,P:678,PARENT_BN,PARENT,0.1451413104529512,0.144973,0.00016831045295120917,0.00016831045295120917,False
E:931,P:620,P:621,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:932,P:621,P:678,PARENT_BN,PARENT,0.14578751661236258,0.144973,0.0008145166123625924,0.0008145166123625924,False
E:933,P:621,P:680,PARENT_BN,PARENT,0.14492411807563269,0.144973,-4.888192436730554e-05,4.888192436730554e-05,False
E:934,P:622,P:623,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:935,P:623,P:680,PARENT_BN,PARENT,0.1451413104529512,0.144973,0.00016831045295120917,0.00016831045295120917,False
E:936,P:623,P:682,PARENT_BN,PARENT,0.14511719401917858,0.144973,0.00014419401917858954,0.00014419401917858954,False
E:937,P:624,P:625,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:938,P:625,P:682,PARENT_BN,PARENT,0.14506205568652306,0.144973,8.905568652306517e-05,8.905568652306517e-05,False
E:939,P:625,P:684,PARENT_BN,PARENT,0.14533409785731613,0.144973,0.0003610978573161394,0.0003610978573161394,False
E:940,P:626,P:627,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:941,P:627,P:684,PARENT_BN,PARENT,0.14556441872930317,0.144973,0.0005914187293031836,0.0005914187293031836,False
E:942,P:627,P:686,PARENT_BN,PARENT,0.14484129245487956,0.144973,-0.0001317075451204297,0.0001317075451204297,False
E:943,P:628,P:629,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:944,P:629,P:686,PARENT_BN,PARENT,0.14550257729676103,0.144973,0.0005295772967610357,0.0005295772967610357,False
E:945,P:629,P:688,PARENT_BN,PARENT,0.14484129245487956,0.144973,-0.0001317075451204297,0.0001317075451204297,False
E:946,P:630,P:631,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:947,P:631,P:688,PARENT_BN,PARENT,0.14556441872930317,0.144973,0.0005914187293031836,0.0005914187293031836,False
E:948,P:631,P:690,PARENT_BN,PARENT,0.14533409785731613,0.144973,0.0003610978573161394,0.0003610978573161394,False
E:949,P:632,P:633,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:950,P:633,P:690,PARENT_BN,PARENT,0.14506205568652306,0.144973,8.905568652306517e-05,8.905568652306517e-05,False
E:951,P:633,P:692,PARENT_BN,PARENT,0.14511719401917858,0.144973,0.00014419401917858954,0.00014419401917858954,False
E:952,P:634,P:635,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:953,P:635,P:692,PARENT_BN,PARENT,0.1451413104529512,0.144973,0.00016831045295120917,0.00016831045295120917,False
E:954,P:635,P:694,PARENT_BN,PARENT,0.14492411807563269,0.144973,-4.888192436730554e-05,4.888192436730554e-05,False
E:955,P:636,P:637,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:956,P:637,P:694,PARENT_BN,PARENT,0.14578751661236258,0.144973,0.0008145166123625924,0.0008145166123625924,False
E:957,P:637,P:696,PARENT_BN,PARENT,0.1451413104529512,0.144973,0.00016831045295120917,0.00016831045295120917,False
E:958,P:638,P:639,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:959,P:639,P:696,PARENT_BN,PARENT,0.14511719401917822,0.144973,0.00014419401917822872,0.00014419401917822872,False
E:960,P:639,P:698,PARENT_BN,PARENT,0.14506205568652306,0.144973,8.905568652306517e-05,8.905568652306517e-05,False
E:961,P:640,P:641,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:962,P:641,P:698,PARENT_BN,PARENT,0.14533409785731613,0.144973,0.0003610978573161394,0.0003610978573161394,False
E:963,P:641,P:700,PARENT_BN,PARENT,0.14483784035948627,0.144973,-0.0001351596405137212,0.0001351596405137212,False
E:964,P:642,P:643,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:965,P:643,P:700,PARENT_BN,PARENT,0.14551288602732038,0.144973,0.0005398860273203854,0.0005398860273203854,False
E:966,P:643,P:702,PARENT_BN,PARENT,0.1448930640161907,0.144973,-7.993598380928724e-05,7.993598380928724e-05,False
E:967,P:644,P:645,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:968,P:645,P:702,PARENT_BN,PARENT,0.14484129245487934,0.144973,-0.00013170754512065175,0.00013170754512065175,False
E:969,P:645,P:704,PARENT_BN,PARENT,0.14603424255974998,0.144973,0.0010612425597499864,0.0010612425597499864,False
E:970,P:646,P:647,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:971,P:647,P:704,PARENT_BN,PARENT,0.14533409785731632,0.144973,0.0003610978573163337,0.0003610978573163337,False
E:972,P:647,P:706,PARENT_BN,PARENT,0.14506205568652306,0.144973,8.905568652306517e-05,8.905568652306517e-05,False
E:973,P:648,P:649,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:974,P:649,P:706,PARENT_BN,PARENT,0.14489306401619068,0.144973,-7.993598380931499e-05,7.993598380931499e-05,False
E:975,P:649,P:708,PARENT_BN,PARENT,0.1452756001536388,0.144973,0.0003026001536388101,0.0003026001536388101,False
E:976,P:650,P:651,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:977,P:651,P:708,PARENT_BN,PARENT,0.14487926007541566,0.144973,-9.373992458433511e-05,9.373992458433511e-05,False
E:978,P:651,P:710,PARENT_BN,PARENT,0.1457429243565529,0.144973,0.0007699243565529035,0.0007699243565529035,False
E:979,P:652,P:653,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:980,P:653,P:710,PARENT_BN,PARENT,0.1452756001536388,0.144973,0.0003026001536388101,0.0003026001536388101,False
E:981,P:653,P:712,PARENT_BN,PARENT,0.14489306401619031,0.144973,-7.993598380967581e-05,7.993598380967581e-05,False
E:982,P:654,P:655,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:983,P:655,P:712,PARENT_BN,PARENT,0.14506205568652306,0.144973,8.905568652306517e-05,8.905568652306517e-05,False
E:984,P:655,P:714,PARENT_BN,PARENT,0.14533409785731632,0.144973,0.0003610978573163337,0.0003610978573163337,False
E:985,P:656,P:657,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:986,P:657,P:714,PARENT_BN,PARENT,0.14531001341958513,0.144973,0.0003370134195851415,0.0003370134195851415,False
E:987,P:657,P:716,PARENT_BN,PARENT,0.14551288602732013,0.144973,0.0005398860273201356,0.0005398860273201356,False
E:988,P:658,P:659,PARENT_BN,PARENT,0.14500000000000046,0.144973,2.700000000047109e-05,2.700000000047109e-05,False
E:989,P:659,P:716,PARENT_BN,PARENT,0.14428097587693242,0.144973,-0.0006920241230675694,0.0006920241230675694,False
E:990,P:659,P:718,PARENT_BN,PARENT,0.14551288602732013,0.144973,0.0005398860273201356,0.0005398860273201356,False
E:991,P:660,P:661,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
E:992,P:661,P:720,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:993,P:661,P:778,PARENT_BN,PARENT,0.14533409785731677,0.144973,0.0003610978573167778,0.0003610978573167778,False
E:994,P:662,P:663,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
E:995,P:663,P:720,PARENT_BN,PARENT,0.14489306401619076,0.144973,-7.993598380923173e-05,7.993598380923173e-05,False
E:996,P:663,P:722,PARENT_BN,PARENT,0.14527560015363924,0.144973,0.0003026001536392542,0.0003026001536392542,False
E:997,P:664,P:665,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
E:998,P:665,P:722,PARENT_BN,PARENT,0.14574292435655337,0.144973,0.0007699243565533753,0.0007699243565533753,False
E:999,P:665,P:724,PARENT_BN,PARENT,0.1448792600754161,0.144973,-9.373992458389102e-05,9.373992458389102e-05,False
E:1000,P:666,P:667,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
E:1001,P:667,P:724,PARENT_BN,PARENT,0.14527560015363924,0.144973,0.0003026001536392542,0.0003026001536392542,False
E:1002,P:667,P:726,PARENT_BN,PARENT,0.14489306401619112,0.144973,-7.99359838088709e-05,7.99359838088709e-05,False
E:1003,P:668,P:669,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
E:1004,P:669,P:726,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1005,P:669,P:728,PARENT_BN,PARENT,0.14533409785731677,0.144973,0.0003610978573167778,0.0003610978573167778,False
E:1006,P:670,P:671,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
E:1007,P:671,P:728,PARENT_BN,PARENT,0.14603424255975045,0.144973,0.0010612425597504582,0.0010612425597504582,False
E:1008,P:671,P:730,PARENT_BN,PARENT,0.14484129245487978,0.144973,-0.00013170754512020766,0.00013170754512020766,False
E:1009,P:672,P:673,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
E:1010,P:673,P:730,PARENT_BN,PARENT,0.14489306401619115,0.144973,-7.993598380884315e-05,7.993598380884315e-05,False
E:1011,P:673,P:732,PARENT_BN,PARENT,0.14551288602732082,0.144973,0.0005398860273208295,0.0005398860273208295,False
E:1012,P:674,P:675,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
E:1013,P:675,P:732,PARENT_BN,PARENT,0.1448378403594867,0.144973,-0.0001351596405132771,0.0001351596405132771,False
E:1014,P:675,P:734,PARENT_BN,PARENT,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126,False
E:1015,P:676,P:677,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
E:1016,P:677,P:734,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1017,P:677,P:736,PARENT_BN,PARENT,0.14511719401917866,0.144973,0.0001441940191786728,0.0001441940191786728,False
E:1018,P:678,P:679,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
E:1019,P:679,P:736,PARENT_BN,PARENT,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326,False
E:1020,P:679,P:738,PARENT_BN,PARENT,0.14578751661236306,0.144973,0.0008145166123630643,0.0008145166123630643,False
E:1021,P:680,P:681,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
E:1022,P:681,P:738,PARENT_BN,PARENT,0.14492411807563313,0.144973,-4.888192436686145e-05,4.888192436686145e-05,False
E:1023,P:681,P:740,PARENT_BN,PARENT,0.14514131045295164,0.144973,0.00016831045295165326,0.00016831045295165326,False
E:1024,P:682,P:683,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
E:1025,P:683,P:740,PARENT_BN,PARENT,0.14511719401917905,0.144973,0.00014419401917906138,0.00014419401917906138,False
E:1026,P:683,P:742,PARENT_BN,PARENT,0.14506205568652353,0.144973,8.905568652353701e-05,8.905568652353701e-05,False
E:1027,P:684,P:685,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
E:1028,P:685,P:742,PARENT_BN,PARENT,0.1453340978573166,0.144973,0.00036109785731661126,0.00036109785731661126,False
E:1029,P:685,P:744,PARENT_BN,PARENT,0.14556441872930362,0.144973,0.0005914187293036277,0.0005914187293036277,False
E:1030,P:686,P:687,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
E:1031,P:687,P:744,PARENT_BN,PARENT,0.14484129245488003,0.144973,-0.00013170754511995786,0.00013170754511995786,False
E:1032,P:687,P:746,PARENT_BN,PARENT,0.14550257729676147,0.144973,0.0005295772967614798,0.0005295772967614798,False
E:1033,P:688,P:689,PARENT_BN,PARENT,0.14400000000000013,0.144973,-0.0009729999999998629,0.0009729999999998629,False
