run,timestep,n_water_oxygen,water_r_mean_A,water_r_min_A,water_r_max_A,water_abs_z_mean_A,water_abs_z_min_A,water_abs_z_max_A,fraction_inside_lumen_segment,fraction_radial_outside_lumen,fraction_axial_outside_segment,fraction_radial_outside_outer_radius,scaffold_r_min_A,scaffold_r_max_A,scaffold_r_mean_A
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_10k,0,29987,40.651209133099364,0.47155820158279504,75.14087559684143,38.239903436018224,4.21485e-05,105.047,0.9959649181311901,0.004001734084770067,3.334778403975056e-05,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_10k,1000,29987,40.634782032380734,0.5001930226992376,75.04279104437681,38.23041282972621,0.0116657,105.038,0.9960649614833095,0.003901690732650815,6.669556807950112e-05,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_10k,2000,29987,40.61895029597816,0.46181222193116545,74.96545944806849,38.22147615046174,0.000417566,105.042,0.9960649614833095,0.003901690732650815,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_10k,3000,29987,40.60312082028318,0.4507987730329354,74.72003197837913,38.213045862788874,0.00605225,105.031,0.9960649614833095,0.003901690732650815,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_10k,4000,29987,40.58746860842545,0.4637726149763481,74.57724016487872,38.20447750652683,0.00321872,105.025,0.996131657051389,0.0038349951645713144,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_10k,5000,29987,40.571983054715616,0.43246207443081064,74.49649593584923,38.195606189513455,0.00705564,105.026,0.9960649614833095,0.003901690732650815,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_10k,6000,29987,40.556640367449624,0.4632900324904476,74.31185778878091,38.18621139841965,0.00073775,105.018,0.9962650481875479,0.003701604028412312,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_10k,7000,29987,40.54081983564508,0.4385529673266503,74.13045853149703,38.17671210366859,0.00405548,105.01,0.9961983526194684,0.0037349518124520625,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_10k,8000,29987,40.524757237148414,0.3684390296073422,73.97526689725424,38.16707449426352,0.00137993,105.013,0.9960649614833095,0.0038349951645713144,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_10k,9000,29987,40.50850290085224,0.41056254100928397,73.72768739713732,38.15705474786891,0.000807435,105.003,0.9959649181311901,0.003935038516690566,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_10k,10000,29987,40.49214406605474,0.16205259946932077,73.44760624063932,38.146511746119984,0.00183141,104.997,0.9957648314269517,0.004168473004968819,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
