run,timestep,n_water_oxygen,water_r_mean_A,water_r_min_A,water_r_max_A,water_abs_z_mean_A,water_abs_z_min_A,water_abs_z_max_A,fraction_inside_lumen_segment,fraction_radial_outside_lumen,fraction_axial_outside_segment,fraction_radial_outside_outer_radius,scaffold_r_min_A,scaffold_r_max_A,scaffold_r_mean_A
nvt50_corrected,0,30000,44.43975096514801,0.35724883891903697,70.68825001101669,47.972046370926,0.00703108,98.2135,0.9999666666666667,3.3333333333333335e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt50_corrected,1000,30000,44.42675118381604,0.3231940927337627,70.72315293777562,47.901214696509335,0.00267678,98.2243,0.9999666666666667,3.3333333333333335e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt50_corrected,2000,30000,44.416348710198925,0.2662171482267812,70.67523729426027,47.83903046358766,0.00172385,98.2707,0.9999666666666667,3.3333333333333335e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt50_corrected,3000,30000,44.40758218094932,0.2795238959228073,70.44154364357726,47.78669877313334,0.0125541,98.1614,0.9999666666666667,3.3333333333333335e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt50_corrected,4000,30000,44.40011304752159,0.3328651251096155,70.47308577038471,47.74088139425667,0.00636314,97.9287,0.9999666666666667,3.3333333333333335e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt50_corrected,5000,30000,44.39296683735067,0.31057239650086416,70.44793336997189,47.70016761577566,0.00582997,98.3364,0.9999666666666667,3.3333333333333335e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt150,0,30000,44.39296683735067,0.31057239650086416,70.44793336997189,47.70016761577566,0.00582997,98.3364,0.9999666666666667,3.3333333333333335e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt150,1000,30000,44.38470604748513,0.24425791814596307,70.44971168500267,47.66193030970433,0.00565553,98.3305,0.9999666666666667,3.3333333333333335e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt150,2000,30000,44.3759164393265,0.2970966348033751,70.80414693540203,47.620506562542985,7.08245e-05,98.1344,0.9999666666666667,3.3333333333333335e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt150,3000,30000,44.36500468400591,0.37193537548880723,70.79457854525302,47.575505151789436,0.000102603,98.3031,0.9999666666666667,3.3333333333333335e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt150,4000,30000,44.349615926571765,0.4786580627640153,70.1336247464795,47.52406397789933,0.0071668,98.5056,0.9999666666666667,3.3333333333333335e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt150,5000,30000,44.32987016529037,0.21097971732846738,70.40337163353755,47.46811655511333,0.010256,97.2413,0.9999666666666667,3.3333333333333335e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt150,6000,30000,44.30864884509985,0.16456246656209306,70.56228330347594,47.40786459650033,0.00332258,97.4927,0.9999333333333333,6.666666666666667e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt150,7000,30000,44.289253321995346,0.14713801732202628,70.6741669820027,47.346473628731005,0.00404003,98.5049,0.9999666666666667,3.3333333333333335e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt150,8000,30000,44.268947435058465,0.2297588548892077,70.27893672680314,47.283136050383334,0.00135179,98.4737,0.9999666666666667,3.3333333333333335e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt150,9000,30000,44.251911445059584,0.22860822926152508,70.81224747640763,47.21525824231634,0.00580199,98.034,0.9999333333333333,6.666666666666667e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt150,10000,30000,44.236224170723396,0.035399719439142455,71.53901073519259,47.139436254634,0.00323713,97.8509,0.9998666666666667,0.00013333333333333334,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt200,0,30000,44.236224170723396,0.035399719439142455,71.53901073519259,47.139436254634,0.00323713,97.8509,0.9998666666666667,0.00013333333333333334,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt200,1000,30000,44.21747138708476,0.09952292793808871,72.44787203175811,47.05711770162487,0.000883056,98.3693,0.9998666666666667,0.00013333333333333334,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt200,2000,30000,44.19721947125367,0.19826272921444416,71.72694993271357,46.970997636952006,0.00129801,97.1077,0.9998,0.0002,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt200,3000,30000,44.17140653824038,0.2761148536551411,71.25995005386967,46.88230256748267,0.00454791,98.0935,0.9999333333333333,6.666666666666667e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt200,4000,30000,44.141961283696965,0.5101588968164722,70.76738454754421,46.789173520112,0.00188535,98.0552,0.9999333333333333,6.666666666666667e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt200,5000,30000,44.11033670633873,0.3049521075644502,70.78617972747223,46.69210306931466,0.00139311,97.3901,0.9999333333333333,6.666666666666667e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt200,6000,30000,44.08303342376017,0.055552965850618634,71.2204017354578,46.59384606266234,0.00053748,96.1875,0.9999333333333333,6.666666666666667e-05,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt200,7000,30000,44.063290325850545,0.16070744381029772,71.31632383977738,46.496601413573664,0.00269049,97.4567,0.9998666666666667,0.00013333333333333334,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt200,8000,30000,44.043238480416775,0.29199696866215924,71.18390680624378,46.39604932562133,0.00280536,96.8896,0.9999,0.0001,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt200,9000,30000,44.02743559710295,0.2401801501977214,70.49401934043767,46.292349579772996,0.00769925,96.9206,0.9998,0.0002,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt200,10000,30000,44.0153410376166,0.22719311198405642,71.04170599394415,46.18572877643673,0.000383812,96.889,0.9998666666666667,0.00013333333333333334,0.0,0.0,69.99996272434721,120.00007182431185,94.99996372291416
