run,timestep,n_water_oxygen,water_r_mean_A,water_r_min_A,water_r_max_A,water_abs_z_mean_A,water_abs_z_min_A,water_abs_z_max_A,fraction_inside_lumen_segment,fraction_radial_outside_lumen,fraction_axial_outside_segment,fraction_radial_outside_outer_radius,scaffold_r_min_A,scaffold_r_max_A,scaffold_r_mean_A
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_20k_to_30k,20000,29987,40.25803205874484,0.16638012552949347,73.53820806220396,37.395178817293825,0.00180181,102.543,0.995464701370594,0.004501950845366326,6.669556807950112e-05,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_20k_to_30k,21000,29987,40.23952531774656,0.23232950658864857,73.56399931773694,37.375288262307336,0.00375083,102.895,0.9956981358588721,0.004268516357088072,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_20k_to_30k,22000,29987,40.220997906827726,0.28798095706549764,73.4847071399213,37.35550439799547,0.00114611,103.079,0.995731483642912,0.0042018207890085705,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_20k_to_30k,23000,29987,40.20203484160654,0.2813193363883827,73.33168799318614,37.335966698390976,0.00196273,103.08,0.995731483642912,0.0042018207890085705,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_20k_to_30k,24000,29987,40.18224114417592,0.3170471905903757,73.15303577692453,37.31665842739971,0.000160635,102.915,0.9955980925067529,0.004301864141127822,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_20k_to_30k,25000,29987,40.16217090596197,0.27031428443572864,73.22120754624305,37.29756212631607,0.00205428,102.567,0.9957648314269517,0.004135125220929069,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_20k_to_30k,26000,29987,40.14173192094342,0.14301856475492405,73.16656837880262,37.27790549216484,0.000160201,102.063,0.9959315703471504,0.0039683863007303165,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_20k_to_30k,27000,29987,40.12147221995796,0.20749180102175122,73.01208974847933,37.257748521902826,0.00127389,101.754,0.9960316136992697,0.003868342948611065,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_20k_to_30k,28000,29987,40.10044445519892,0.41078404885535663,73.29057709433047,37.237874809260916,0.000762887,101.446,0.9959649181311901,0.003901690732650815,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_20k_to_30k,29000,29987,40.07849333924228,0.31149994332481024,73.53437944961527,37.21848577050772,0.000347755,101.0,0.9958982225631107,0.004001734084770067,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_extend_20k_to_30k,30000,29987,40.05647784063133,0.5463120700570325,73.67186542181486,37.199688694568316,0.00115796,100.454,0.9958648747790709,0.004035081868809818,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
