run,timestep,n_water_oxygen,water_r_mean_A,water_r_min_A,water_r_max_A,water_abs_z_mean_A,water_abs_z_min_A,water_abs_z_max_A,fraction_inside_lumen_segment,fraction_radial_outside_lumen,fraction_axial_outside_segment,fraction_radial_outside_outer_radius,scaffold_r_min_A,scaffold_r_max_A,scaffold_r_mean_A
nvt300_fieldZ_scaffold_water,0,30000,41.79317478856423,0.1457809570597271,73.34019537429663,40.08439278006,0.0116595,114.499,0.9973666666666666,0.0026,0.00013333333333333334,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_scaffold_water,1000,30000,41.76318185753563,0.3495683215524542,73.6130537199076,40.02340698702455,3.74865e-05,114.287,0.9973666666666666,0.0025666666666666667,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_scaffold_water,2000,30000,41.73566996410812,0.19278285950802265,73.90857982649918,39.96671166518067,0.00437193,113.978,0.9973666666666666,0.0025666666666666667,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_scaffold_water,3000,30000,41.70918027125817,0.13140224599998282,73.82745283354966,39.91046814628534,0.00318371,113.696,0.9975333333333334,0.0023666666666666667,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_scaffold_water,4000,30000,41.682715356332515,0.2162883466624127,73.7987434302238,39.85563046412734,0.00138257,113.339,0.9971333333333333,0.002766666666666667,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_scaffold_water,5000,30000,41.655888021021156,0.21524013477973852,73.67558645480875,39.802002153384,0.00132795,113.124,0.9972,0.0027,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_scaffold_water,6000,30000,41.629005318500326,0.2691254293150315,73.77906898307947,39.749057165698,0.00343615,112.839,0.9971,0.0028333333333333335,0.00013333333333333334,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_scaffold_water,7000,30000,41.600745311324175,0.5049243017819601,73.8121007871338,39.69805127375067,0.00884082,112.585,0.9970333333333333,0.0029,0.00013333333333333334,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_scaffold_water,8000,30000,41.57013184561337,0.44891188648998814,73.61197266946458,39.648220309827,0.00284635,112.387,0.9969666666666667,0.0029666666666666665,0.00013333333333333334,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_scaffold_water,9000,30000,41.53688101161441,0.5169114720530006,73.106897456396,39.59828836801,0.0047551,112.133,0.997,0.0029666666666666665,0.00013333333333333334,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_scaffold_water,10000,30000,41.50056189089718,0.599407984035081,72.82327894025372,39.54901844302553,0.000438566,111.851,0.9968666666666667,0.0030666666666666668,0.00013333333333333334,0.0,69.99996272434721,120.00007182431185,94.99996372291416
