run,timestep,n_water_oxygen,water_r_mean_A,water_r_min_A,water_r_max_A,water_abs_z_mean_A,water_abs_z_min_A,water_abs_z_max_A,fraction_inside_lumen_segment,fraction_radial_outside_lumen,fraction_axial_outside_segment,fraction_radial_outside_outer_radius,scaffold_r_min_A,scaffold_r_max_A,scaffold_r_mean_A
nvt300_fieldZ_bn_neutralized,0,30000,40.720540883830694,0.48840960921034304,95.24639215172405,38.837961961659,0.00347718,117.491,0.9976666666666667,0.0022333333333333333,0.0002,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_bn_neutralized,1000,30000,40.67031999672373,0.10613305546299936,96.46055092627245,38.780066366086665,0.00387209,116.689,0.9977,0.0022,0.0002,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_bn_neutralized,2000,30000,40.62378138642609,0.3330940354785117,97.55054163586176,38.727901724183,0.00239802,115.918,0.9976666666666667,0.0022,0.00023333333333333333,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_bn_neutralized,3000,30000,40.579106509827746,0.45522293957709337,98.53236613341832,38.676203421233836,0.000887405,115.182,0.9976666666666667,0.0022,0.00023333333333333333,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_bn_neutralized,4000,30000,40.535364335462475,0.36221010077811194,99.54769476793523,38.62451685336474,5.2032e-05,114.706,0.9976333333333334,0.0022333333333333333,0.00023333333333333333,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_bn_neutralized,5000,30000,40.4918411383587,0.2601193394578727,100.64596364733163,38.573360806053,0.0052328,115.241,0.9976666666666667,0.0022,0.00023333333333333333,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_bn_neutralized,6000,30000,40.44715080123233,0.2834756036081588,101.60351784943276,38.522464558900666,0.00173195,115.758,0.9976666666666667,0.0022,0.00023333333333333333,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_bn_neutralized,7000,30000,40.401465033933235,0.1995898267516659,102.44560095372567,38.47275545897333,0.00145389,116.185,0.9976333333333334,0.0022333333333333333,0.00023333333333333333,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_bn_neutralized,8000,30000,40.35277383089888,0.22268742372125552,103.37567212337727,38.423915659999565,0.000318867,116.654,0.9976333333333334,0.0022333333333333333,0.00023333333333333333,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_bn_neutralized,9000,30000,40.30190918641421,0.1073108776984887,104.2945081739686,38.37605830872733,0.00129306,117.102,0.9977,0.0021666666666666666,0.00023333333333333333,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_bn_neutralized,10000,30000,40.24855777718231,0.2486141529137068,105.12021147586225,38.328472152736666,0.00312047,117.526,0.9977,0.0021666666666666666,0.00023333333333333333,0.0,69.99996272434721,120.00007182431185,94.99996372291416
