run,timestep,n_water_oxygen,water_r_mean_A,water_r_min_A,water_r_max_A,water_abs_z_mean_A,water_abs_z_min_A,water_abs_z_max_A,fraction_inside_lumen_segment,fraction_radial_outside_lumen,fraction_axial_outside_segment,fraction_radial_outside_outer_radius,scaffold_r_min_A,scaffold_r_max_A,scaffold_r_mean_A
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,0,29987,40.535624982110185,0.18466696745222194,72.80204749826753,37.80057328151399,0.00164066,102.405,0.9959649181311901,0.004001734084770067,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,1000,29987,40.52132326691269,0.2247538977304732,72.77505048799348,37.777105594844436,0.011621,102.531,0.9959315703471504,0.004035081868809818,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,2000,29987,40.50758971612497,0.24262933844366388,72.86844232073305,37.75472569565112,0.0048217,102.529,0.9959315703471504,0.004035081868809818,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,3000,29987,40.4942257574015,0.20823903417764883,73.08862693606989,37.732954528570446,0.000464142,102.365,0.995731483642912,0.004235168573048321,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,4000,29987,40.48172900576934,0.23456864806738348,73.21872915368034,37.71136453834528,0.00182846,102.12,0.9957981792109915,0.004168473004968819,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,5000,29987,40.46977927914078,0.12243105255142585,73.21155011963617,37.69010556373162,0.00125526,101.753,0.9954980491546337,0.004468603061326575,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,6000,29987,40.45766081611426,0.19759480132506016,73.23554814432674,37.66942107928569,0.00260791,101.497,0.9956647880748324,0.004301864141127822,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,7000,29987,40.445528752947226,0.2278134071427755,73.21288655653457,37.64899032079814,0.000749564,101.256,0.9955980925067529,0.004368559709207323,0.00010004335211925168,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,8000,29987,40.43351503758903,0.1567259416700375,73.20397814121851,37.628706353296096,0.00140341,101.143,0.9958982225631107,0.004035081868809818,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,9000,29987,40.42165452080455,0.13790619438012927,73.12282327132891,37.608826065848504,0.000633616,101.265,0.9957981792109915,0.004135125220929069,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_10k,10000,29987,40.40967352338372,0.05599948046589361,73.04468272673925,37.588589751878814,0.00566301,101.298,0.9957981792109915,0.004135125220929069,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
