run,timestep,n_water_oxygen,water_r_mean_A,water_r_min_A,water_r_max_A,water_abs_z_mean_A,water_abs_z_min_A,water_abs_z_max_A,fraction_inside_lumen_segment,fraction_radial_outside_lumen,fraction_axial_outside_segment,fraction_radial_outside_outer_radius,scaffold_r_min_A,scaffold_r_max_A,scaffold_r_mean_A
nvt300_contained_carbon_like_20k,0,30000,41.79317478856423,0.1457809570597271,73.34019537429663,40.08439278006,0.0116595,114.499,0.9973666666666666,0.0026,0.00013333333333333334,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,1000,30000,41.75528985795432,0.34147640334582413,73.81006763741651,40.019921969247136,0.00030824,114.169,0.9973,0.0026333333333333334,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,2000,30000,41.712247521493374,0.316300721745936,74.59965744505801,39.95706453193494,0.000292118,113.921,0.9971666666666666,0.002766666666666667,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,3000,30000,41.66664489529588,0.3937245663569902,75.21717573141125,39.892539403004996,0.00734865,113.622,0.9972,0.0027333333333333333,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,4000,30000,41.617761787538576,0.22744894726072046,76.3531484553846,39.82753024154434,0.00416579,113.264,0.9971666666666666,0.002766666666666667,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,5000,30000,41.566107692555036,0.21480164914860408,77.69460440886483,39.763599318171664,0.00535761,112.92,0.9972,0.0027333333333333333,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,6000,30000,41.51245520199044,0.22804183040111303,78.92727626803044,39.69852068542767,0.00250783,112.553,0.9972666666666666,0.0026666666666666666,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,7000,30000,41.457109061473,0.6152013652146751,80.22198915122961,39.63438896296367,0.00394727,112.225,0.9972,0.0027333333333333333,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,8000,30000,41.40084569661808,0.5163730819707781,81.61355585060609,39.5697666965693,1.24691e-05,111.978,0.9972333333333333,0.0027,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,9000,30000,41.34424328998581,0.4637367320732745,82.9789106827753,39.505612348044664,0.0023958,111.69,0.9973333333333333,0.0025666666666666667,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,10000,30000,41.28678780293151,0.6354098403219768,84.23151367659256,39.442458301437334,0.0018317,112.165,0.9974,0.0025,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,11000,30000,41.231395544817104,0.47074562706943973,85.3106285412316,39.37852223569467,0.00105553,113.186,0.9974,0.0025,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,12000,30000,41.17718928047336,0.4685713144634443,86.5721417101945,39.315874859003,0.00245645,114.295,0.9974333333333333,0.0024666666666666665,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,13000,30000,41.12436356944718,0.5348989117826377,87.90442788142131,39.254176950139,0.00791922,115.456,0.9974666666666666,0.0024333333333333334,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,14000,30000,41.071963153161335,0.35840673098072534,89.26718947989794,39.192733721764604,0.000372518,116.448,0.9975333333333334,0.0023666666666666667,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,15000,30000,41.020116393263685,0.2676543194495467,90.54446924848585,39.132694489946665,0.0147456,117.614,0.9975666666666667,0.0023333333333333335,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,16000,30000,40.96878413038952,0.4151892169625796,91.83429946474247,39.07229879452633,0.006775,118.674,0.9975333333333334,0.0023666666666666667,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,17000,30000,40.91751645929689,0.31683531833588247,93.2011860762512,39.01254197685933,0.00333794,119.708,0.9975666666666667,0.0023333333333333335,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,18000,30000,40.865450731241964,0.7288559752488828,94.52041692528657,38.953926947847336,0.00107812,119.641,0.9975666666666667,0.0023333333333333335,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,19000,30000,40.81290207460726,0.4528694982276903,95.78428131682149,38.89592467216833,0.00132557,118.962,0.9975666666666667,0.0023333333333333335,0.0002,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_carbon_like_20k,20000,30000,40.75943548867026,0.341940561010609,97.11875001568956,38.838866373328,0.00341533,118.303,0.9975,0.0023666666666666667,0.00023333333333333333,0.0,69.99996272434721,120.00007182431185,94.99996372291416
