run,timestep,n_water_oxygen,water_r_mean_A,water_r_min_A,water_r_max_A,water_abs_z_mean_A,water_abs_z_min_A,water_abs_z_max_A,fraction_inside_lumen_segment,fraction_radial_outside_lumen,fraction_axial_outside_segment,fraction_radial_outside_outer_radius,scaffold_r_min_A,scaffold_r_max_A,scaffold_r_mean_A
nvt300_hold,0,30000,43.200532446562576,0.6288550525908176,72.79577831330606,43.29732454175767,0.00481363,102.007,0.9984,0.0015666666666666667,3.3333333333333335e-05,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_hold,1000,30000,43.133434834692125,0.15563409458280664,72.8360565517519,43.11142964563933,0.00202018,101.981,0.9983666666666666,0.0016,6.666666666666667e-05,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_hold,2000,30000,43.0630588157484,0.28683012258268153,72.80003203474571,42.92542972301333,0.0003935,102.242,0.9984333333333333,0.0015333333333333334,6.666666666666667e-05,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_hold,3000,30000,42.98955411455975,0.5241985268083076,73.57182605053377,42.741165142833,0.00407039,104.269,0.9981666666666666,0.0018,6.666666666666667e-05,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_hold,4000,30000,42.91254234354224,0.4603014819580858,72.65559891216162,42.557754791434164,0.000432845,106.13,0.9980333333333333,0.0019333333333333333,3.3333333333333335e-05,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_hold,5000,30000,42.83675546486601,0.5159900661853869,73.42158255397386,42.371041882245905,0.000890617,108.129,0.9978,0.0021333333333333334,0.0001,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_hold,6000,30000,42.76091692133988,0.3812129732882133,73.9164265673064,42.183067086585,0.00312645,110.163,0.9981,0.0018666666666666666,0.0001,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_hold,7000,30000,42.68348854967765,0.25576708437060464,73.3406695661418,41.99533811978767,0.00412256,112.054,0.9978333333333333,0.0021333333333333334,0.0001,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_hold,8000,30000,42.601750012629694,0.32018242225682847,73.01625999741427,41.809514484563664,0.00155965,113.954,0.9978,0.0021333333333333334,0.0001,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_hold,9000,30000,42.51625856300351,0.23090017316418365,73.06472626938391,41.62396053139,0.00203399,115.942,0.9983333333333333,0.0016,0.00013333333333333334,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_hold,10000,30000,42.430605988372854,0.19323769948340824,73.05910486838721,41.44051314683214,0.000393984,117.751,0.9983,0.0016333333333333334,0.00013333333333333334,0.0,69.99996272434721,120.00007182431185,94.99996372291416
