run,timestep,n_water_oxygen,water_r_mean_A,water_r_min_A,water_r_max_A,water_abs_z_mean_A,water_abs_z_min_A,water_abs_z_max_A,fraction_inside_lumen_segment,fraction_radial_outside_lumen,fraction_axial_outside_segment,fraction_radial_outside_outer_radius,scaffold_r_min_A,scaffold_r_max_A,scaffold_r_mean_A
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_extend_10k_to_20k,10000,29987,40.492144053553424,0.16205259883155992,73.44760624063932,38.14651174052556,0.0018313,104.997,0.9957648314269517,0.004168473004968819,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_extend_10k_to_20k,11000,29987,40.47576764609857,0.1327602534918113,73.56515363873034,38.13599252895732,0.000127243,105.0,0.9956647880748324,0.004268516357088072,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_extend_10k_to_20k,12000,29987,40.45933841173638,0.1889559186091031,73.94910870328323,38.125524932719514,0.00364364,104.99,0.9955647447227132,0.004368559709207323,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_extend_10k_to_20k,13000,29987,40.44279004277897,0.28952589810282947,74.2628861713575,38.11447116185147,0.00575586,104.986,0.9956314402907926,0.004301864141127822,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_extend_10k_to_20k,14000,29987,40.4259456113062,0.2974792073019558,74.47386509239332,38.10304969614466,0.00107682,104.986,0.9955647447227132,0.004368559709207323,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_extend_10k_to_20k,15000,29987,40.409287173079214,0.3053786381632481,74.56577639111659,38.091302765435024,0.00452038,104.978,0.9955647447227132,0.004368559709207323,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_extend_10k_to_20k,16000,29987,40.392340508894726,0.15356197887266887,74.54916743532418,38.0799241658402,0.00221499,104.972,0.9955647447227132,0.004335211925167573,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_extend_10k_to_20k,17000,29987,40.37517005530879,0.07571687028588808,74.60972768057795,38.06768037191083,0.00320299,104.974,0.9955647447227132,0.004335211925167573,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_extend_10k_to_20k,18000,29987,40.35692138705093,0.11564404128618128,74.5018599892647,38.05465663471061,0.000398937,104.965,0.9954313535865542,0.004468603061326575,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_extend_10k_to_20k,19000,29987,40.33825003855961,0.34460121965209134,74.42994893838097,38.04123398463124,0.000933177,104.961,0.9953313102344349,0.004568646413445826,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_fieldZ_contained_bn_like_chromophore_12dipoles_carved_replica01_extend_10k_to_20k,20000,29987,40.31910376595895,0.21319849256596562,74.39324091831193,38.027727414105115,0.00192705,104.962,0.9953980058025145,0.004501950845366326,0.00013339113615900224,0.0,69.99996272434721,120.00007182431185,94.99996372291416
