run,timestep,n_water_oxygen,water_r_mean_A,water_r_min_A,water_r_max_A,water_abs_z_mean_A,water_abs_z_min_A,water_abs_z_max_A,fraction_inside_lumen_segment,fraction_radial_outside_lumen,fraction_axial_outside_segment,fraction_radial_outside_outer_radius,scaffold_r_min_A,scaffold_r_max_A,scaffold_r_mean_A
nvt300_contained_bn_neutralized,0,30000,41.79317478856423,0.1457809570597271,73.34019537429663,40.08439278006,0.0116595,114.499,0.9973666666666666,0.0026,0.00013333333333333334,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_bn_neutralized,1000,30000,41.75604423434025,0.3405974114772454,73.80860836365905,40.01985430359383,0.000309105,114.169,0.9972666666666666,0.0026666666666666666,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_bn_neutralized,2000,30000,41.71394705785764,0.30332345881253564,74.60162601257429,39.956854576118396,0.000444942,113.92,0.9972,0.0027333333333333333,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_bn_neutralized,3000,30000,41.66910595126568,0.3473835060361962,75.20339902876731,39.892340641719336,0.00388657,113.62,0.9971666666666666,0.002766666666666667,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_bn_neutralized,4000,30000,41.6209751181495,0.24329907335006437,75.82601815867692,39.827197826798,0.00187206,113.262,0.9972333333333333,0.0027,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_bn_neutralized,5000,30000,41.571233700356814,0.12028826468529671,77.01663547137073,39.76287259662167,0.00163717,112.917,0.9973666666666666,0.0025666666666666667,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_bn_neutralized,6000,30000,41.51939750600131,0.11022069256691322,78.2275996219365,39.69848549931346,0.000178764,112.551,0.9973333333333333,0.0026,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_bn_neutralized,7000,30000,41.46485795042306,0.34484931657899515,79.50332163029417,39.63483395103933,0.00282529,112.222,0.9974,0.002533333333333333,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_bn_neutralized,8000,30000,41.407861357190896,0.6962573526139598,80.72040058002686,39.572635161918335,0.00577398,111.974,0.9973666666666666,0.0025666666666666667,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_bn_neutralized,9000,30000,41.34937059944073,0.1895652979345112,81.90428057800155,39.509703389068584,8.07742e-06,111.684,0.9974333333333333,0.0024666666666666665,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
nvt300_contained_bn_neutralized,10000,30000,41.29115384172134,0.08202928020225461,83.1598283967686,39.446677161856,0.00105371,112.28,0.9975333333333334,0.0023666666666666667,0.00016666666666666666,0.0,69.99996272434721,120.00007182431185,94.99996372291416
