LAMMPS (10 Dec 2025)
Reading data file ...
  orthogonal box = (-10.450439 -7.859276 -10.619224) to (8.357685 8.898672 6.948941)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  37 atoms
  reading velocities ...
  37 velocities
  scanning bonds ...
  3 = max bonds/atom
  scanning angles ...
  3 = max angles/atom
  scanning dihedrals ...
  12 = max dihedrals/atom
  scanning impropers ...
  2 = max impropers/atom
  orthogonal box = (-10.450439 -7.859276 -10.619224) to (8.357685 8.898672 6.948941)
  1 by 1 by 1 MPI processor grid
  reading bonds ...
  42 bonds
  reading angles ...
  64 angles
  reading dihedrals ...
  97 dihedrals
  reading impropers ...
  17 impropers
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0.5     
  special bond factors coul:  0        0        0.5     
     3 = max # of 1-2 neighbors
     6 = max # of 1-3 neighbors
    17 = max # of 1-4 neighbors
    17 = max # of special neighbors
  special bonds CPU = 0.000 seconds
  read_data CPU = 0.008 seconds
Generated 6 of 6 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : real
  Current step  : 0
  Time step     : 0.25
Per MPI rank memory allocation (min/avg/max) = 12.55 | 12.55 | 12.55 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         E_bond        E_angle        E_dihed        E_impro         E_vdwl         Press     
      1800   342.74325      42.949435      36.779491      79.728927      8.5581489      12.693517      0              5.5841238      16.113645      1050.6956    
      1900   335.94919      44.175921      36.050426      80.226347      14.002486      8.6583723      0              6.2774714      15.237591     -1886.8461    
      2000   323.86273      45.49725       34.753438      80.250688      11.142962      8.4970952      0              9.0434559      16.813737     -2291.3238    
      2100   287.65308      48.797344      30.86781       79.665154      14.392108      11.55062       0              7.0010779      15.853538     -250.65353    
      2200   323.34291      43.64207       34.697657      78.339727      13.941952      9.4574594      0              4.8268705      15.415789     -2831.2645    
      2300   361.22406      37.447427      38.762651      76.210077      7.8947805      8.4637194      0              4.0795043      17.009422      2826.7389    
      2400   296.26563      41.881933      31.792016      73.673949      9.6128443      10.062306      0              4.5806161      17.626166      3723.9794    
      2500   251.00658      44.554622      26.935306      71.489928      9.8145581      13.634315      0              4.5912009      16.514548     -3225.9364    
      2600   292.16766      38.379592      31.352266      69.731859      7.6932469      9.3610313      0              4.7009643      16.62435      -1563.0931    
      2700   282.48972      38.161816      30.313735      68.475552      7.226927       8.914296       0              5.2650646      16.755529     -183.61152    
      2800   238.34725      42.094309      25.576843      67.671152      10.075628      12.296591      0              4.0452991      15.676791     -119.88034    
      2900   245.77871      40.948191      26.374307      67.322498      9.0946616      10.007796      0              5.4936164      16.352118     -507.04268    
      3000   288.04541      36.502069      30.909912      67.411981      6.7769296      10.18326       0              3.2257176      16.316162      222.14506    
      3100   246.05755      41.508032      26.40423       67.912262      8.5400444      11.452473      0              5.4154611      16.100053     -1947.2851    
      3200   291.16024      37.784731      31.244161      69.028892      8.5390308      6.6354799      0              4.7589139      17.851307      1029.1282    
      3300   233.63252      45.83999       25.07091       70.9109        9.712152       12.096524      0              6.5119626      17.519351      1584.7114    
      3400   293.57849      42.18363       31.503662      73.687292      12.14549       8.3335356      0              5.6273253      16.077279     -3027.91      
      3500   311.44885      43.403367      33.421315      76.824683      9.4667561      12.672249      0              5.0711334      16.193228     -1027.2844    
      3600   346.40932      42.437153      37.172894      79.610047      12.451412      6.3618951      0              6.4884192      17.135427     -253.81238    
      3700   360.91331      42.748855      38.729305      81.47816       7.853071       11.176608      0              5.8825952      17.83658       2048.5916    
      3800   381.5723       41.434115      40.946203      82.380318      9.29162        13.075746      0              2.7652654      16.301483      382.67588    
      3900   334.89624      46.611301      35.937435      82.548736      10.836888      11.209904      0              6.3314475      18.233062      571.00304    
      4000   310.50219      48.821809      33.319729      82.141538      11.982063      10.861796      0              8.9020776      17.075871     -3767.7263    
      4100   313.57123      47.692669      33.649066      81.341735      7.4273265      12.863627      0              11.216054      16.185662      890.35553    
      4200   346.73803      42.871261      37.208167      80.079429      10.870062      7.8972005      0              8.4285018      15.675497      1023.1846    
      4300   305.19675      45.824206      32.750407      78.574613      12.224027      12.40731       0              3.9762335      17.216635      539.731      
      4400   295.03925      45.322971      31.660414      76.983385      11.543989      13.375032      0              4.0030243      16.400926      327.87594    
      4500   310.35376      42.134967      33.303802      75.438769      10.609119      10.332393      0              4.7860994      16.407357     -326.96613    
      4600   336.74105      38.166877      36.1354        74.302277      9.9784272      8.3822265      0              2.9602412      16.845982      1442.41      
      4700   308.06106      40.361556      33.057774      73.41933       6.4005009      10.423107      0              6.2986588      17.239289      3782.4688    
      4800   271.34005      43.572976      29.117273      72.690249      9.6295276      9.9630369      0              6.6421765      17.338235      2130.9404    
      4900   294.66932      40.526365      31.620717      72.147082      10.569956      8.3094544      0              6.3881032      15.258852     -1480.8466    
      5000   303.69679      39.071192      32.589448      71.66064       12.023749      9.3016051      0              3.1236744      14.622163     -487.28676    
      5100   272.78515      42.011572      29.272346      71.283918      11.270664      10.023368      0              4.8460571      15.871483      731.58431    
      5200   299.39635      38.995481      32.127971      71.123452      9.4399336      10.523129      0              2.8046202      16.227798      2815.4501    
      5300   322.07538      36.589087      34.561639      71.150726      7.8241084      9.6662791      0              3.2505251      15.848174     -2584.7589    
      5400   287.63474      40.563341      30.865843      71.429184      6.7158608      10.07516       0              8.0739492      15.698371     -2047.2437    
      5500   283.79374      41.787456      30.453668      72.241124      10.428567      7.9822938      0              6.7456611      16.630934      2425.5996    
      5600   278.96104      44.092553      29.935075      74.027628      9.6985495      10.542286      0              6.92827        16.923448      670.37111    
      5700   265.61041      48.817976      28.502431      77.320407      13.537194      12.203649      0              6.4774243      16.599709      2564.687     
      5800   329.01863      46.242085      35.306714      81.548799      13.064939      8.7628203      0              9.1112771      15.303049     -2101.0889    
      5900   369.00992      45.683858      39.598145      85.282003      14.532052      11.410377      0              4.2703312      15.471098      284.01284    
      6000   331.75361      51.974834      35.600202      87.575036      15.716126      12.58365       0              7.4007548      16.274304      591.39045    
      6100   377.84127      47.934202      40.54583       88.480032      12.97113       9.9350526      0              7.0327986      17.995221      1369.8406    
      6200   369.48674      48.705603      39.649313      88.354915      13.030606      14.555493      0              5.5825456      15.536958     -3208.3416    
      6300   338.69728      50.654513      36.345321      86.999834      17.524144      11.31577       0              5.7941889      16.020409     -3954.3189    
      6400   377.38614      44.099314      40.49699       84.596304      11.664245      10.358126      0              6.9114432      15.1655       -3270.5269    
      6500   337.58951      45.502344      36.226447      81.728792      11.99463       12.65824       0              4.1202774      16.729196      877.38808    
      6600   326.92467      43.782285      35.082013      78.864298      12.355105      9.895523       0              4.827834       16.703824     -1417.0046    
      6700   329.65441      41.127936      35.374939      76.502875      12.64675       7.8139311      0              4.1423937      16.524862     -2625.2257    
      6800   244.73143      48.450546      26.261924      74.71247       15.743187      11.031914      0              5.559122       16.116322     -2562.407     
      6900   298.52243      41.430658      32.034192      73.46485       12.050008      6.8776985      0              4.9144903      17.588461     -58.97198     
      7000   232.14444      47.862458      24.911225      72.773683      11.078945      12.69137       0              5.569399       18.522744      2719.3351    
      7100   269.39298      43.649733      28.908335      72.558068      9.2474231      12.780596      0              3.1889437      18.43277       2535.9064    
      7200   318.0714       38.568407      34.131976      72.700382      13.404622      6.8602195      0              2.1118824      16.191683     -2561.1255    
      7300   287.55586      42.129795      30.857379      72.987173      12.362842      10.93537       0              2.4435732      16.388009      908.66295    
      7400   282.02749      43.151561      30.264134      73.415695      12.013436      11.737061      0              2.4113983      16.989665     -1019.016     
      7500   319.29006      39.660853      34.262749      73.923602      9.6422721      8.5943432      0              4.9425357      16.481702     -746.15758    
      7600   300.9645       42.177434      32.296248      74.473682      9.5907887      10.792321      0              5.6547026      16.139622      2541.9622    
      7700   303.17764      42.554983      32.533739      75.088722      10.838462      13.081624      0              3.5590434      15.075854     -863.08415    
      7800   351.58991      37.979181      37.728818      75.707999      9.4270135      8.1694614      0              3.8678836      16.514822      799.30167    
      7900   343.43531      39.465716      36.853756      76.319472      7.5180539      11.305368      0              4.234504       16.40779      -964.70559    
      8000   262.25126      48.807283      28.141963      76.949246      12.29345       17.721949      0              3.5981332      15.193751     -3425.4777    
      8100   302.10505      45.308489      32.418639      77.727129      10.775587      10.938195      0              5.8887727      17.705935      1336.3175    
      8200   250.03441      51.866574      26.830983      78.697557      15.70986       8.1698401      0              8.716016       19.270858      443.983      
      8300   325.28448      44.876765      34.906005      79.78277       10.397733      11.698702      0              4.9151879      17.865143      2334.9885    
      8400   351.99714      43.001802      37.772518      80.77432       10.703152      11.4876        0              3.2883733      17.522675      2557.028     
      8500   318.51368      47.405185      34.179436      81.584621      10.902418      11.463271      0              8.2962927      16.743203     -1282.9915    
      8600   323.87838      47.304911      34.755117      82.060029      12.235347      9.9850441      0              6.007299       19.077221      667.29938    
      8700   341.74694      45.491472      36.672578      82.16405       11.915021      10.57422       0              5.5574432      17.444788     -646.803      
      8800   347.59273      44.466181      37.299885      81.766065      11.979772      8.2224787      0              7.7925521      16.471378     -1482.1483    
      8900   317.85981      46.589881      34.10927       80.699151      9.4460669      12.274857      0              6.088905       18.780052      2052.9765    
      9000   335.02182      42.957696      35.95091       78.908606      11.229297      7.5860269      0              6.4469462      17.695425      1523.9616    
      9100   343.30099      39.844043      36.839342      76.683385      7.5034047      11.159375      0              4.125601       17.055662      968.05499    
      9200   298.71007      42.474874      32.054327      74.529201      9.5966956      11.600627      0              4.7531874      16.524364     -1458.6766    
      9300   317.99186      38.483005      34.12344       72.606445      8.5932378      9.8655901      0              4.7200926      15.304085     -2480.602     
      9400   247.48626      44.514868      26.557543      71.07241       12.536152      10.530162      0              5.4460024      16.002552     -50.023776    
      9500   226.77861      45.787708      24.335423      70.123131      9.8248142      14.247393      0              6.2780061      15.437495     -1877.4142    
      9600   265.05251      41.331921      28.442563      69.774484      9.089299       7.126776       0              8.7709171      16.344929      843.57302    
      9700   279.60925      39.99022       30.004634      69.994854      9.5516016      9.2382637      0              5.7943166      15.406038     -1807.5321    
      9800   302.09716      38.341023      32.417793      70.758816      4.950476       11.774997      0              5.3914634      16.224086     -1199.3071    
      9900   262.64106      43.863559      28.183792      72.047351      10.557297      12.689576      0              4.4234618      16.193224     -763.5998     
     10000   280.35172      43.816643      30.084308      73.900951      14.571321      10.105428      0              3.5194354      15.620459     -1935.7075    
     10100   292.97569      45.13126       31.438976      76.570236      10.475346      13.135801      0              4.092159       17.427954      44.080725    
     10200   307.54319      47.110123      33.002202      80.112325      14.594343      8.0553996      0              7.5338459      16.926535     -2337.316     
     10300   378.46326      42.831464      40.612575      83.444039      12.617963      9.3436811      0              4.4650532      16.404767     -2786.8741    
     10400   388.11525      43.929939      41.648322      85.578261      11.303082      9.7493894      0              6.1070513      16.770416      1921.2076    
     10500   404.71692      43.026764      43.429833      86.456597      12.169788      8.3349794      0              5.0631164      17.45888      -394.19688    
     10600   371.74095      46.303804      39.89121       86.195014      10.939232      10.743726      0              5.6356246      18.985221      1084.1825    
     10700   343.70461      48.33618       36.882654      85.218834      10.695006      13.473371      0              6.5913969      17.576406     -216.4651     
     10800   275.19328      54.523674      29.53076       84.054433      12.850109      16.097703      0              7.4421195      18.133741      617.55507    
     10900   291.20107      51.494673      31.248543      82.743215      13.740246      12.384993      0              6.4863472      18.883087     -1266.0142    
     11000   312.81993      47.760903      33.568444      81.329347      12.91099       10.992935      0              4.8832626      18.973716     -2109.827     
     11100   360.91163      41.224488      38.729124      79.953613      9.2622058      10.860813      0              3.8406793      17.26079      -708.47434    
     11200   318.42852      44.441604      34.170297      78.611902      9.9129608      12.908179      0              3.7306169      17.889848     -1127.3296    
     11300   300.62117      45.035989      32.259406      77.295395      16.212951      8.1778534      0              2.5015968      18.143588      2921.9548    
     11400   270.49173      46.966653      29.026241      75.992894      15.972567      10.222555      0              3.7993523      16.972179      1704.3578    
     11500   260.83577      46.672991      27.990068      74.663059      14.730171      10.401866      0              5.9093855      15.631568     -2396.8005    
     11600   312.22386      40.058059      33.504481      73.56254       9.0124759      9.3877536      0              4.910246       16.747584      2384.4438    
     11700   289.21853      41.622865      31.035798      72.658663      8.7149157      10.736154      0              3.0454873      19.126308      2866.6523    
     11800   325.38325      37.089924      34.916604      72.006528      11.467849      7.5801457      0              2.6739416      15.367988     -4173.7996    
     11900   300.5393       39.305923      32.25062       71.556543      7.8738907      12.312099      0              2.7797911      16.340142      176.33106    
     12000   251.19146      44.410201      26.955145      71.365346      9.2532117      9.8666149      0              7.530476       17.759898      981.28979    
     12100   288.94501      40.423157      31.006446      71.429603      10.566592      8.3484694      0              4.2892927      17.218803      537.1253     
     12200   275.4809       42.272588      29.561624      71.834212      9.7675885      9.8497054      0              6.2037797      16.451514     -874.07392    
     12300   286.27502      42.11382       30.719932      72.833752      11.713535      11.481976      0              3.9503579      14.967952     -1951.4475    
     12400   301.75525      42.216826      32.381103      74.597929      8.5360165      11.66546       0              5.7621381      16.253212      901.47752    
     12500   289.19712      46.687396      31.0335        77.720897      11.626081      13.166055      0              7.0360957      14.859165     -2488.3358    
     12600   333.52292      45.481633      35.790065      81.271699      12.73939       11.34838       0              6.3747655      15.019098     -1444.3133    
     12700   350.62273      46.766034      37.625031      84.391064      13.413521      14.746189      0              3.211599       15.394724      698.47955    
     12800   380.24778      45.580386      40.804071      86.384457      15.979972      8.9187495      0              4.6660173      16.015648     -729.11822    
     12900   397.3716       44.298922      42.641614      86.940536      14.393667      8.5283161      0              4.5213764      16.855562     -1971.6224    
     13000   371.98785      46.429116      39.917704      86.34682       13.632306      9.5901092      0              6.4834859      16.723215      1570.7054    
     13100   328.08426      49.551008      35.206447      84.757455      12.544682      11.68499       0              8.4306864      16.890649     -261.81312    
     13200   291.12899      51.292686      31.240808      82.533494      14.560077      12.924568      0              6.8948574      16.913184     -243.05389    
     13300   337.74942      43.748404      36.243607      79.99201       13.301867      8.7863536      0              3.8051772      17.855005     -687.45977    
     13400   318.15495      43.507215      34.140941      77.648156      10.621232      10.922523      0              3.0199817      18.943478      5344.4407    
     13500   356.09635      37.713043      38.212401      75.925444      9.8250134      5.1001188      0              5.1987986      17.589112      1010.2991    
     13600   280.52294      44.562677      30.102681      74.665358      14.326299      9.0050417      0              4.3698425      16.861494     -4555.2992    
     13700   299.98134      41.710406      32.190746      73.901152      7.9326479      8.0080565      0              6.9908813      18.77882       413.13487    
     13800   295.91606      41.70134       31.754504      73.455844      8.94619        9.4516609      0              5.5329629      17.770526      843.255      
     13900   292.70645      41.834065      31.410083      73.244149      11.375431      9.7417777      0              4.3027491      16.414107     -2783.957     
     14000   219.77152      49.686572      23.583497      73.27007       10.054604      13.479427      0              7.7671002      18.385441      1653.7915    
     14100   293.16479      42.01843       31.459268      73.477697      11.134777      7.7432583      0              7.8160529      15.324342     -441.75221    
     14200   324.39021      39.012639      34.810042      73.822681      9.510603       7.3305393      0              4.9972685      17.174228     -45.025106    
     14300   314.76246      40.46478       33.776896      74.241676      8.4266976      8.1920581      0              5.9864257      17.859599     -714.76864    
     14400   309.07833      41.665539      33.166937      74.832476      11.948109      10.083128      0              2.8215747      16.812728     -289.89285    
     14500   309.29615      42.349049      33.190311      75.539359      10.742669      10.105536      0              4.1759693      17.324874      2008.3247    
     14600   279.5013       46.421057      29.99305       76.414107      13.709976      10.679991      0              5.3323323      16.698757     -2128.7689    
     14700   280.01154      47.253873      30.047804      77.301677      14.102325      11.312329      0              5.6766881      16.162531      43.044998    
     14800   334.60761      42.687215      35.906462      78.593677      9.6149321      11.908254      0              5.104273       16.059756      582.01903    
     14900   340.28193      44.058864      36.515369      80.574232      8.8070614      12.067443      0              6.2270641      16.957295      3269.8       
     15000   321.36447      48.811452      34.485352      83.296804      10.864081      12.889194      0              8.8736705      16.184507      3552.7082    
     15100   364.82268      47.172822      39.148816      86.321638      16.424077      11.92875       0              2.7654106      16.054585      1157.8967    
     15200   374.97447      48.558565      40.238196      88.796761      12.612942      13.433327      0              6.4049674      16.107329      2168.301     
     15300   373.85002      49.934299      40.117533      90.051832      13.762222      11.382006      0              9.169826       15.620245     -1646.9458    
     15400   442.93929      42.436886      47.531444      89.968331      11.035747      9.526981       0              5.7277421      16.146416     -821.37213    
     15500   364.91362      49.593651      39.158575      88.752226      12.82377       15.478749      0              4.577004       16.714128      1623.2037    
     15600   345.82443      49.203286      37.11013       86.313416      13.900405      11.142631      0              7.0117595      17.148491     -214.61459    
     15700   358.0779       44.539006      38.425039      82.964045      11.981358      10.991959      0              5.4772878      16.088402     -1536.4705    
     15800   312.53891      46.063368      33.538288      79.601657      14.657925      12.792384      0              2.9119791      15.701081      1627.6001    
     15900   289.15094      45.822229      31.028545      76.850773      12.510178      12.573127      0              5.726171       15.012752     -1465.9715    
     16000   295.49237      43.333789      31.709038      75.042827      10.743759      9.7681116      0              6.8983649      15.923553      756.16678    
     16100   287.29555      43.031904      30.829445      73.861348      9.632691       11.067018      0              5.3479431      16.984252      3522.3252    
     16200   209.60344      50.572052      22.492369      73.064421      10.182155      14.04152       0              9.4507025      16.897674      101.13535    
     16300   301.71145      40.218026      32.376403      72.594429      8.5310594      7.7515974      0              6.2466034      17.688766      2233.9538    
     16400   247.63128      45.871983      26.573105      72.445089      14.622384      9.2172568      0              4.1669958      17.865346      3552.662     
     16500   253.92683      45.147209      27.248676      72.395885      12.740942      12.316186      0              4.1812587      15.908823     -3206.7547    
     16600   266.86898      43.827543      28.637486      72.46503       9.8299108      9.6095541      0              7.5527768      16.835302      37.61512     
     16700   316.47024      38.656462      33.960156      72.616618      7.6322737      7.5069858      0              6.5018926      17.015309     -1293.3122    
     16800   319.85243      38.61836       34.323096      72.941456      7.0136207      8.4101131      0              6.2711715      16.923454     -912.30943    
     16900   283.74171      43.052571      30.448085      73.500657      8.7708598      11.239618      0              6.5044926      16.537601      743.81886    
     17000   281.78107      44.084934      30.23769       74.322624      10.149633      11.746379      0              4.7818934      17.407028      2073.4239    
     17100   331.71696      39.98976       35.596269      75.586029      8.2949296      9.0721469      0              5.445548       17.177136      1461.1103    
     17200   308.14871      44.332651      33.06718       77.399831      12.433561      8.0027967      0              6.7171512      17.179142      2688.8949    
     17300   315.30762      46.011281      33.835397      79.846677      10.872887      12.435184      0              5.497772       17.205439      261.91482    
     17400   366.72831      43.228703      39.353307      82.58201       10.558461      10.185836      0              4.7281741      17.756232      1140.6846    
     17500   360.86354      46.40778       38.723964      85.131744      7.9408277      10.45182       0              9.7359055      18.279226     -1187.5969    
     17600   384.90806      45.784503      41.304161      87.088664      11.649378      9.7087518      0              6.6603536      17.766019      399.95236    
     17700   381.65282      47.230624      40.954844      88.185468      8.6786274      11.179056      0              5.7163739      21.656567      4714.1414    
     17800   331.87823      52.915201      35.613574      88.528775      13.670204      13.092021      0              6.3767813      19.776195      983.66836    
     17900   374.83799      47.7187        40.22355       87.94225       9.7944289      13.083925      0              5.4872114      19.353134      1614.5172    
     18000   311.60529      53.012566      33.438102      86.450668      10.662086      15.076234      0              5.9016666      21.372579      4769.2724    
     18100   297.26136      52.042373      31.898867      83.94124       13.91091       12.265338      0              7.8935533      17.972572      346.06193    
     18200   308.61976      47.261651      33.117728      80.379379      13.13167       8.6161976      0              6.5864941      18.927289      324.52029    
     18300   330.18081      41.305328      35.431426      76.736754      9.2783229      11.629044      0              2.7986917      17.599269     -1407.3389    
     18400   314.56401      40.195199      33.7556        73.9508        11.060867      6.4373683      0              5.180561       17.516403     -2095.453     
     18500   313.83402      38.670077      33.677266      72.347343      11.28635       6.8222052      0              3.1666708      17.394851      97.345163    
     18600   317.42707      37.452284      34.062833      71.515117      7.2430936      9.9074582      0              3.7723635      16.529369      390.41135    
     18700   254.14251      43.920217      27.271819      71.192036      10.402649      10.764254      0              6.4591007      16.294213     -2836.7787    
     18800   311.59687      37.801393      33.437199      71.238592      8.370095       8.1383177      0              5.0920663      16.200914     -482.73283    
     18900   310.4143       38.237609      33.310298      71.547907      7.5574714      8.5058099      0              5.0127445      17.161583     -868.52572    
     19000   288.45219      41.183763      30.953563      72.137326      10.314723      10.768698      0              3.1013032      16.999039     -1779.2101    
     19100   286.21682      42.125523      30.713687      72.83921       12.111877      9.7265613      0              3.8150175      16.472067     -3215.0878    
     19200   282.52321      43.495106      30.317329      73.812434      11.171072      9.3335955      0              5.1720323      17.818406     -1388.4602    
     19300   278.24227      45.20308       29.857945      75.061025      12.253209      10.649104      0              3.8634194      18.437347      1110.9026    
     19400   327.04384      41.383122      35.094801      76.477922      10.186356      7.4791653      0              5.9281533      17.789447      1170.5357    
     19500   277.8347       48.155993      29.814209      77.970202      14.700778      13.18429       0              3.5081157      16.76281      -1170.485     
     19600   302.92066      47.056507      32.506162      79.562669      11.051203      14.093763      0              4.4485518      17.462989      1099.2961    
     19700   347.93413      43.812472      37.33652       81.148992      9.9014904      11.31945       0              4.8391587      17.752373     -104.32508    
     19800   332.62204      47.137155      35.693392      82.830547      13.038525      10.945406      0              5.6316445      17.52158      -1516.3492    
     19900   302.80229      52.122391      32.49346       84.615851      14.029141      13.033586      0              7.7808434      17.27882       1234.2275    
     20000   374.16228      46.028324      40.15104       86.179364      13.945031      11.729759      0              5.0588823      15.294651     -2442.4725    
     20100   390.49771      45.578471      41.903982      87.482453      11.056145      11.159731      0              6.0606701      17.301924     -1625.7195    
     20200   399.01234      45.244294      42.81768       88.061973      10.776301      12.468808      0              5.5709882      16.428196      168.01961    
     20300   383.59923      45.802224      41.163712      86.965935      13.201848      12.533295      0              4.7288833      15.338197     -2185.1642    
     20400   381.21595      42.917831      40.907964      83.825796      10.186717      12.509873      0              4.9176458      15.303595     -2741.5994    
     20500   362.30292      40.3686        38.878423      79.247022      7.7597085      9.4318079      0              5.5405113      17.636572      1752.3598    
     20600   314.4508       41.483258      33.743452      75.22671       11.023959      10.732356      0              3.6687815      16.058161     -803.81907    
     20700   266.76413      43.836394      28.626236      72.462629      12.555208      7.8034262      0              4.9720542      18.505706      6242.9705    
     20800   261.04262      42.718131      28.012265      70.730395      10.785604      7.2830456      0              6.8987431      17.750738      2042.6486    
     20900   243.49071      43.574148      26.128784      69.702932      9.1099917      11.380114      0              6.786015       16.298028     -1246.3983    
     21000   256.03127      41.669535      27.474501      69.144037      7.4897734      9.7457364      0              7.0795451      17.35448       1287.0685    
     21100   264.65958      40.629479      28.400397      69.029877      9.6879122      9.887624       0              4.2516401      16.802303      1200.4377    
     21200   294.19483      37.845996      31.5698        69.415797      9.2362556      9.3533274      0              2.6145065      16.641907     -730.24372    
     21300   285.92554      39.489992      30.682431      70.172423      9.2365525      9.8918479      0              4.3480304      16.013561     -3254.0532    
     21400   277.09857      41.836032      29.735215      71.571247      12.014215      8.3997264      0              5.2645021      16.157588     -232.34386    
     21500   288.10842      42.459477      30.916673      73.37615       12.778644      11.193142      0              3.5538148      14.933877     -3250.5655    
     21600   285.51889      44.477645      30.638793      75.116438      12.131619      9.0450729      0              5.8457915      17.455162      3544.8724    
     21700   312.22785      43.436705      33.504909      76.941614      11.035253      11.423878      0              4.6737637      16.30381       1285.6502    
     21800   384.30687      37.310377      41.239648      78.550025      9.3255266      8.4580801      0              3.6312905      15.895479      870.21442    
     21900   357.17527      41.273901      38.328179      79.60208       11.814546      8.2967613      0              5.3604456      15.802149      499.07967    
     22000   345.71767      43.169601      37.098674      80.268275      12.097062      12.151335      0              4.2569341      14.664271     -2702.0281    
     22100   302.40638      48.006371      32.450976      80.457346      15.30363       8.8618168      0              4.6763624      19.164561      3310.9386    
     22200   317.61418      45.914546      34.082911      79.997457      12.185747      10.328245      0              6.4462474      16.954306     -3045.0372    
     22300   293.01839      47.319689      31.443558      78.763247      16.745539      8.5349394      0              5.8357562      16.203454     -1910.4258    
     22400   317.74157      42.482799      34.096582      76.57938       13.539828      9.1239735      0              3.4169985      16.401999     -4757.5208    
