LAMMPS (10 Dec 2025)
Reading data file ...
  orthogonal box = (-10.450439 -7.859276 -10.619224) to (8.357685 8.898672 6.948941)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  37 atoms
  reading velocities ...
  37 velocities
  scanning bonds ...
  3 = max bonds/atom
  scanning angles ...
  3 = max angles/atom
  scanning dihedrals ...
  12 = max dihedrals/atom
  scanning impropers ...
  2 = max impropers/atom
  orthogonal box = (-10.450439 -7.859276 -10.619224) to (8.357685 8.898672 6.948941)
  1 by 1 by 1 MPI processor grid
  reading bonds ...
  42 bonds
  reading angles ...
  64 angles
  reading dihedrals ...
  97 dihedrals
  reading impropers ...
  17 impropers
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0.5     
  special bond factors coul:  0        0        0.5     
     3 = max # of 1-2 neighbors
     6 = max # of 1-3 neighbors
    17 = max # of 1-4 neighbors
    17 = max # of special neighbors
  special bonds CPU = 0.000 seconds
  read_data CPU = 0.005 seconds
Generated 6 of 6 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : real
  Current step  : 0
  Time step     : 0.25
Per MPI rank memory allocation (min/avg/max) = 12.56 | 12.56 | 12.56 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         E_bond        E_angle        E_dihed        E_impro         E_vdwl         Press     
      3100   288.60692      38.780516      30.970166      69.750683      10.241103      6.4800113      0              4.6097484      17.449654     -2081.069     
      3200   249.2748       46.200218      26.749469      72.949687      14.924338      9.9555112      0              4.4151462      16.905222     -1027.7934    
      3300   239.981        49.576917      25.752159      75.329076      13.661236      13.140098      0              5.9384441      16.837139     -1805.3043    
      3400   273.96803      47.73558       29.399279      77.134859      15.554579      9.9088696      0              5.713291       16.55884      -2996.3858    
      3500   322.50866      43.879557      34.608135      78.487691      13.137514      9.7361603      0              4.2933141      16.712569     -1506.863     
      3600   313.26786      45.8857        33.616511      79.502211      13.170555      12.446293      0              4.5857282      15.683123     -3160.4577    
      3700   319.5684       45.960179      34.292617      80.252796      12.950552      11.226601      0              5.1705384      16.612488      1382.7933    
      3800   319.23407      46.537345      34.25674       80.794085      11.451394      10.925558      0              6.7693093      17.391083      1982.5648    
      3900   317.62688      47.117839      34.084275      81.202114      13.607072      11.05602       0              5.5096739      16.945073      1350.2755    
      4000   339.39977      45.044269      36.420705      81.464974      14.396507      10.651276      0              4.1402837      15.856203      3405.8839    
      4100   327.96943      46.169649      35.194125      81.363774      15.042779      10.068517      0              4.7774966      16.280856      2658.4205    
      4200   324.57245      46.122089      34.829598      80.951687      7.5963956      15.085954      0              5.9265782      17.513161      2267.1762    
      4300   313.37474      46.705505      33.62798       80.333485      12.747445      11.186319      0              5.6830918      17.088648      2413.2211    
      4400   296.20195      47.690017      31.785183      79.4752        13.799523      9.3459045      0              7.8794834      16.665106     -247.44116    
      4500   318.3735       44.072629      34.164393      78.237022      11.403414      7.4421799      0              9.0743625      16.152673      1527.6256    
      4600   275.6255       46.982511      29.577142      76.559653      12.454858      9.7796806      0              8.120316       16.627656      271.76037    
      4700   264.49572      46.331402      28.382814      74.714216      12.880862      8.0003504      0              8.6423354      16.807854     -2363.9835    
      4800   243.70496      46.771936      26.151775      72.923711      12.484433      11.246123      0              7.564567       15.476814     -619.44092    
      4900   275.5152       41.60057       29.565305      71.165876      11.603268      7.8287906      0              6.2730017      15.89551      -48.734672    
      5000   294.23571      38.02262       31.574187      69.596807      11.054318      7.1830172      0              3.5823389      16.202946     -1307.0883    
      5100   298.06654      36.357965      31.98527       68.343236      10.644736      6.951082       0              2.0226806      16.739466     -144.61955    
      5200   272.99163      38.231291      29.294503      67.525794      9.8613672      9.100224       0              2.9176998      16.352        -660.01595    
      5300   262.27696      39.008141      28.144721      67.152861      8.6199087      10.797243      0              3.5654113      16.025578     -532.12492    
      5400   257.94667      39.682566      27.68004       67.362606      7.4214123      10.350414      0              5.2263209      16.684419      472.24903    
      5500   231.56663      43.510565      24.849221      68.359786      11.717122      9.6264844      0              5.5098565      16.657102     -329.91574    
      5600   189.22747      50.301524      20.305841      70.607366      13.048         12.460029      0              7.7938595      16.999636      1132.5759    
      5700   274.15619      44.744784      29.419471      74.164255      10.811151      9.5699934      0              7.9525079      16.411132      756.68801    
      5800   311.28169      44.660384      33.403377      78.06376       12.240693      10.365521      0              4.9289552      17.125215     -948.50919    
      5900   343.20112      44.18199       36.828624      81.010615      12.230508      11.259906      0              4.0679229      16.623653      867.01169    
      6000   356.29995      44.426939      38.234249      82.661188      11.130888      13.045933      0              4.789283       15.460834     -1768.8935    
      6100   326.82255      48.493199      35.071054      83.564253      11.158776      12.274485      0              8.6930466      16.366891     -635.35491    
      6200   353.72415      45.961768      37.957843      83.91961       15.087013      10.603515      0              4.6543196      15.61692      -2212.4721    
      6300   302.24614      51.332535      32.43378       83.766315      12.679327      15.314097      0              7.2659206      16.07319       2172.8889    
      6400   338.37277      46.703765      36.310499      83.014264      10.911118      11.619572      0              8.4426289      15.730446      1058.0744    
      6500   331.20346      46.170015      35.541166      81.711181      14.413772      8.7633807      0              6.5515473      16.441315      347.51495    
      6600   301.94703      47.556146      32.401683      79.957829      11.835117      14.41864       0              4.9917973      16.310592      43.286473    
      6700   341.35058      41.557625      36.630045      78.18767       11.398397      9.4987214      0              3.6451363      17.01537       1605.2711    
      6800   281.68618      46.1551        30.227508      76.382608      15.285821      9.3573478      0              5.6891002      15.822831      1535.5383    
      6900   275.22831      45.109959      29.534519      74.644478      12.114069      9.7337898      0              6.4129083      16.849193      2048.4268    
      7000   264.10756      44.891751      28.341161      73.232912      11.297233      12.455666      0              3.3079324      17.83092       444.40107    
      7100   293.51412      40.66894       31.496754      72.165694      11.707162      9.2973066      0              4.8159103      14.848561     -1737.2645    
      7200   252.08563      44.236953      27.051098      71.288051      12.7751        12.854961      0              3.2178236      15.389068     -978.03329    
      7300   257.52127      42.894455      27.634392      70.528847      11.491087      11.452794      0              4.5220136      15.42856      -368.75921    
      7400   278.7164       40.167058      29.908824      70.075881      10.336772      10.514745      0              3.8867614      15.428779     -144.15296    
      7500   246.73785      43.508859      26.477232      69.986091      12.675237      10.496293      0              5.4623955      14.874933     -2295.6445    
      7600   287.57925      39.523152      30.859888      70.38304       9.3518704      11.404671      0              3.7258042      15.040806     -1262.594     
      7700   255.62921      44.362769      27.431356      71.794125      10.457132      13.362782      0              4.6053478      15.937508      1114.5556    
      7800   283.77247      44.223628      30.451386      74.675014      14.938016      10.65389       0              3.6532787      14.978443     -2369.719     
      7900   315.16718      44.898516      33.820325      78.718841      12.169153      12.474243      0              4.1680765      16.087043     -605.80981    
      8000   321.13644      48.173556      34.460882      82.634438      13.717317      13.039713      0              4.8426434      16.573884     -127.5393     
      8100   372.9021       45.304455      40.015811      85.320266      14.388031      7.7574205      0              6.4166063      16.742397      2344.748     
      8200   292.83164      55.276235      31.423518      86.699754      15.256681      18.326269      0              4.8601909      16.833095      2736.4092    
      8300   391.78973      45.24123       42.042628      87.283858      13.741386      8.8498208      0              5.4312114      17.218811      2852.489     
      8400   335.05173      51.349166      35.95412       87.303287      15.14517       13.548781      0              5.1434336      17.511782      530.82579    
      8500   315.08121      52.83057       33.811101      86.64167       15.934808      15.519472      0              4.8936236      16.482667      534.7105     
      8600   322.0668       50.667436      34.560718      85.228155      11.757576      13.339032      0              8.3181427      17.252686      2691.1606    
      8700   336.29695      47.161955      36.087744      83.249698      14.036251      10.834885      0              5.0721137      17.218705     -1103.1737    
      8800   318.89535      46.893069      34.220393      81.113462      9.9578816      15.054535      0              5.0757643      16.804887      1740.706     
      8900   315.93666      45.076663      33.902898      78.979561      9.4321452      11.798382      0              7.1347945      16.711341      39.517281    
      9000   268.92575      48.06525       28.858196      76.923446      15.015235      11.400813      0              6.0824817      15.56672       151.47899    
      9100   247.21222      48.687725      26.528136      75.215861      14.244263      13.887079      0              5.1140033      15.44238      -2547.2408    
      9200   264.89597      45.5329        28.425764      73.958664      12.440244      14.864909      0              2.6721092      15.555638     -963.65495    
      9300   331.65725      37.531857      35.589861      73.121718      9.4524526      8.1899027      0              4.4270506      15.462451     -79.08427     
      9400   301.24673      40.323043      32.326534      72.649577      11.77004       9.3194819      0              3.6876397      15.545881     -1229.5154    
      9500   241.34312      46.587195      25.898328      72.485523      14.580177      10.848823      0              5.0791804      16.079015     -1637.2899    
      9600   247.70582      46.090902      26.581104      72.672006      14.558524      9.0211882      0              4.203482       18.307708      1928.3287    
      9700   272.1451       44.02277       29.203662      73.226432      11.395539      11.25256       0              4.9584923      16.416178      2245.8011    
      9800   321.53043      39.586476      34.50316       74.089637      12.231607      8.1212356      0              2.9090175      16.324616     -1678.6546    
      9900   303.59083      42.598646      32.578078      75.176724      12.863743      9.2677174      0              4.1680483      16.299137      2038.1411    
     10000   276.10295      46.767033      29.628377      76.395409      14.107519      12.769838      0              4.4460518      15.443624     -3617.0555    
     10100   325.12402      42.790376      34.888786      77.679162      9.3394539      12.433541      0              4.7120207      16.30536      -1008.7135    
     10200   285.67407      48.84034       30.655445      79.495785      18.493261      7.9004469      0              5.7870166      16.659615      3944.3693    
     10300   302.83621      49.533255      32.4971        82.030355      19.641768      10.623121      0              2.8472783      16.421088     -1837.219     
     10400   364.64517      46.58348       39.129768      85.713248      15.056914      10.632235      0              4.6247533      16.269579      2604.3439    
     10500   410.63446      46.757922      44.064839      90.822762      12.077444      11.991869      0              5.7428024      16.945807      2646.8651    
     10600   394.05527      53.38724       42.285741      95.67298       19.198062      13.574978      0              4.3492872      16.264913      933.06555    
     10700   422.77013      53.349282      45.367109      98.71639       16.103693      14.418608      0              6.7128831      16.114097      2995.6198    
     10800   406.68155      55.508716      43.640657      99.149373      16.84486       16.963421      0              4.0566638      17.643772      1431.4719    
     10900   394.11509      55.597836      42.29216       97.889996      16.408515      15.543602      0              7.6069714      16.038747     -86.683014    
     11000   395.65801      53.126028      42.45773       95.583758      17.909324      12.921974      0              4.9630869      17.331644      2834.2776    
     11100   395.25327      50.243546      42.414297      92.657843      12.928309      14.63121       0              4.8952414      17.788785      1106.8606    
     11200   362.81989      51.053609      38.933898      89.987507      12.981582      14.396752      0              6.1501862      17.525089     -893.63165    
     11300   353.00332      49.678952      37.88049       87.559442      15.478054      14.642478      0              2.8640068      16.694413      2345.4605    
     11400   343.82448      48.355601      36.895517      85.251118      15.565771      11.092131      0              6.1898649      15.507835      623.39203    
     11500   330.37861      47.561675      35.452651      83.014327      11.153527      13.236262      0              6.3747226      16.797163      488.41159    
     11600   318.63142      46.783016      34.192071      80.975086      11.963033      14.784227      0              4.1586993      15.877057     -1268.9498    
     11700   329.99493      43.636498      35.411479      79.047978      11.515004      12.615047      0              4.5177192      14.988727     -2628.0046    
     11800   330.21001      41.822422      35.434559      77.256981      13.205851      9.4230156      0              4.2873186      14.906237     -2279.8366    
     11900   314.79114      41.787601      33.779974      75.567575      9.707809       11.477417      0              3.3658375      17.236538      1790.5835    
     12000   261.93511      46.130852      28.108037      74.238889      15.474783      7.8501522      0              5.6340184      17.171898     -186.7127     
     12100   256.79766      45.642688      27.556741      73.19943       11.671467      11.818517      0              5.5974551      16.555249      1563.1793    
     12200   287.20185      41.650364      30.81939       72.469754      10.491141      11.961391      0              3.1146946      16.083137     -3022.9812    
     12300   283.07628      41.650501      30.376679      72.02718       8.8949866      10.400849      0              6.466444       15.888222      268.17768    
     12400   251.70271      44.88832       27.010007      71.898328      13.409383      11.618842      0              4.2407081      15.619387     -862.46556    
     12500   295.42781      40.204251      31.702111      71.906362      13.567445      6.9244111      0              4.3140035      15.398391     -3263.3859    
     12600   237.36396      46.648085      25.471328      72.119413      11.814505      10.977664      0              7.3475553      16.50836       1819.169     
     12700   289.39408      41.661849      31.054636      72.716485      13.543063      6.1952806      0              4.35888        17.564625      404.01156    
     12800   300.12044      41.680057      32.205673      73.88573       8.9618862      11.709991      0              3.4601174      17.548062      1387.8288    
     12900   333.2813       40.061291      35.764137      75.825428      10.953887      9.5845068      0              3.7010536      15.821843     -2605.6843    
     13000   301.90726      46.133877      32.397415      78.531293      14.768685      11.370317      0              4.3213782      15.673497      190.03161    
     13100   327.39264      46.550406      35.13223       81.682636      10.480476      15.393427      0              3.7590973      16.917406      1380.2129    
     13200   289.79786      53.482352      31.097965      84.580317      16.431819      16.935776      0              3.0367491      17.078008      1039.2278    
     13300   322.22726      52.058734      34.577937      86.636671      13.856909      16.271542      0              6.0357096      15.894574      2519.0956    
     13400   336.05725      51.618201      36.062022      87.680223      18.494706      12.921826      0              4.4337807      15.767889     -1337.7485    
     13500   354.63882      49.760663      38.055995      87.816658      17.2977        9.5738967      0              5.6969154      17.192152     -1407.6045    
     13600   349.50764      49.7052        37.505372      87.210572      15.757005      8.2140368      0              7.5170874      18.217071     -730.09493    
     13700   323.53314      51.253858      34.71807       85.971928      16.678537      9.9648675      0              6.3497803      18.260672      110.09319    
     13800   311.53142      50.971711      33.430176      84.401887      17.892742      13.675598      0              2.6277555      16.775616     -2187.9451    
     13900   289.84147      51.389438      31.102645      82.492083      16.252476      10.667598      0              7.4901326      16.979231     -999.70439    
     14000   305.18695      47.638511      32.749356      80.387867      14.630032      9.5435692      0              6.3311603      17.13375      -1736.4473    
     14100   318.23017      44.353781      34.149013      78.502794      9.1652246      13.750486      0              5.3653561      16.072714      79.586572    
     14200   267.64381      48.463635      28.720633      77.184268      15.204352      9.4941004      0              7.3275219      16.437661     -531.77909    
     14300   304.12614      43.634697      32.635521      76.270218      9.8974747      11.845975      0              4.4789784      17.412269     -827.91206    
     14400   328.31205      40.502742      35.230891      75.733632      11.790768      8.8129868      0              2.7440048      17.154982      1821.5293    
     14500   342.56154      38.809161      36.759992      75.569153      9.4505979      9.5927077      0              3.7661182      15.999738     -1339.0704    
     14600   232.03389      50.704737      24.899363      75.6041        11.201819      17.128482      0              6.1069999      16.267436      121.35161    
     14700   224.13035      51.708108      24.05124       75.759348      17.571421      12.215721      0              4.7840697      17.136896     -806.15983    
     14800   277.87035      46.211269      29.818034      76.029303      11.848437      12.374213      0              5.6380819      16.350538     -2404.5183    
     14900   371.86061      36.614346      39.904051      76.518397      8.5007671      8.6926227      0              3.372425       16.048531      408.30717    
     15000   313.61496      43.409116      33.653759      77.062875      13.072017      11.667121      0              3.6655236      15.004454     -3298.3428    
     15100   297.3715       45.66349       31.910686      77.574176      13.392999      11.213154      0              3.9213924      17.135944     -2361.5192    
     15200   309.9357       44.75988       33.25894       78.01882       13.092099      8.8470048      0              4.9915376      17.829239      1576.9455    
     15300   279.84331      48.532193      30.029751      78.561944      14.917863      12.636196      0              4.221754       16.75638       1130.5033    
     15400   273.99044      49.82117       29.401684      79.222855      12.686961      13.845734      0              6.8348496      16.453625     -1205.3765    
     15500   333.26329      44.450962      35.762205      80.213167      13.898245      8.7472122      0              5.8478015      15.957703     -1940.773     
     15600   423.88582      35.884253      45.486832      81.371085      8.0546507      8.1057775      0              3.0937928      16.630032      2276.9059    
     15700   358.5266       44.217197      38.473189      82.690386      11.766627      10.151022      0              5.1420723      17.157476      1890.2305    
     15800   312.67083      50.671007      33.552444      84.223451      12.646329      12.013856      0              8.9874028      17.023419      2714.7358    
     15900   342.82842      49.029861      36.788631      85.818491      14.67423       13.281891      0              5.8956792      15.17806      -2716.4631    
     16000   335.25893      50.985223      35.976355      86.961578      12.922878      17.108121      0              4.2319238      16.722299      605.83538    
     16100   334.58125      51.667812      35.903633      87.571446      17.058849      14.115459      0              4.412777       16.080727     -1695.5826    
     16200   379.38614      46.645213      40.711609      87.356822      17.126838      9.8472222      0              2.9871492      16.684004      362.1296     
     16300   351.34764      48.419765      37.702821      86.122586      17.592518      7.2361701      0              5.5723234      18.018753      287.49004    
     16400   355.17844      45.880986      38.113901      83.994887      10.344743      11.342426      0              6.4250574      17.76876       2207.0342    
     16500   305.82594      48.439253      32.817925      81.257179      13.410551      11.749711      0              4.8765338      18.402457      1955.4161    
     16600   320.97507      43.589518      34.443566      78.033084      12.307348      10.607209      0              4.5805133      16.094448     -2498.6336    
     16700   253.27301      48.005547      27.178514      75.184061      13.710526      10.543676      0              6.3501589      17.401185      710.86868    
     16800   289.58671      42.080263      31.075308      73.155571      13.619499      8.1420322      0              4.3397007      15.979031     -3013.9309    
     16900   248.00327      45.382432      26.613023      71.995455      11.343385      11.370365      0              5.7932597      16.875423     -214.60291    
     17000   284.24274      40.905021      30.50185       71.406871      11.801197      6.6862588      0              4.7484654      17.6691        2005.6442    
     17100   289.01918      40.250839      31.014406      71.265245      11.783492      8.2450628      0              4.407931       15.814353     -469.32162    
     17200   236.64467      46.042076      25.394141      71.436217      11.571862      13.017322      0              5.3162417      16.13665      -695.48252    
     17300   234.77987      46.689086      25.194031      71.883117      9.2137139      13.45798       0              6.5632841      17.454108      1490.9591    
     17400   254.4403       45.376011      27.303775      72.679786      10.773726      13.394419      0              3.7276399      17.480225     -1619.5246    
     17500   329.69164      38.651345      35.378933      74.030278      7.3986132      8.3270321      0              5.9647593      16.960941      1306.8177    
     17600   324.64222      41.132476      34.837084      75.969561      9.4354048      10.811072      0              4.160531       16.725468      357.49165    
     17700   273.06205      48.851109      29.30206       78.153169      15.033838      10.658761      0              6.0942448      17.064265     -1484.7074    
     17800   308.45004      47.236166      33.099516      80.335682      12.427295      12.550084      0              5.6120885      16.646699     -1217.4565    
     17900   261.98347      54.280275      28.113226      82.393501      14.78567       15.330632      0              7.2939021      16.870071      1691.3164    
     18000   306.98817      51.078176      32.942644      84.02082       22.916262      8.1820362      0              4.8728556      15.107023     -4663.9434    
     18100   313.03522      51.359395      33.591547      84.950942      15.876539      13.430924      0              5.7328845      16.319047     -683.88101    
     18200   373.8971       44.877677      40.122584      85.000261      13.546322      11.96856       0              4.1517343      15.211061     -3777.6072    
     18300   393.64677      42.253119      42.241905      84.495024      11.953999      12.013688      0              3.3726964      14.912736     -4886.6833    
     18400   367.7461       44.346664      39.462525      83.80919       9.9292785      16.228829      0              2.1195027      16.069054     -1332.0916    
     18500   311.69698      49.660206      33.447942      83.108147      14.876613      13.437868      0              4.4323178      16.913407      10.701029    
     18600   286.12229      51.519093      30.703543      82.222636      14.165443      13.277715      0              6.2418701      17.834065      4879.1673    
     18700   307.73072      48.206533      33.022326      81.228859      12.385895      15.601828      0              3.9947152      16.224095      427.03517    
     18800   329.03179      44.993584      35.308125      80.301709      11.158158      9.9952103      0              7.0153839      16.824832      368.08372    
     18900   307.4314       46.410875      32.990206      79.401081      16.065325      10.630561      0              4.20369        15.5113        458.9963     
     19000   312.43505      44.803429      33.527143      78.330572      13.860483      7.8891392      0              7.0268603      16.026946     -538.72489    
     19100   305.43373      44.512309      32.775838      77.288147      9.5645029      10.710833      0              6.6931645      17.543809     -235.53945    
     19200   309.79806      43.152682      33.24417       76.396852      11.011956      12.167665      0              4.5810605      15.392001     -1802.7511    
     19300   260.20783      47.631172      27.922684      75.553856      12.257912      11.363679      0              8.3253308      15.68425      -681.12441    
     19400   277.61064      45.043152      29.790165      74.833317      12.037713      10.484578      0              6.9854545      15.535407     -1293.4587    
     19500   280.42509      44.181993      30.092181      74.274174      13.476144      10.539349      0              2.8455223      17.320978      2789.5737    
     19600   280.92914      43.650872      30.146271      73.797143      11.152953      13.834786      0              3.1580721      15.505061     -730.82052    
     19700   312.18083      39.919938      33.499863      73.419801      9.0528883      10.002279      0              4.5235425      16.341228      1976.406     
     19800   266.94283      44.423996      28.645412      73.069408      14.395447      9.9579788      0              3.1785848      16.891985      817.67496    
     19900   230.67881      48.002284      24.75395       72.756234      13.71651       13.591296      0              5.3353833      15.359095     -1221.2498    
     20000   232.92521      47.601422      24.995009      72.596431      13.311845      11.78301       0              5.0806288      17.425939      294.77954    
     20100   280.22272      42.683001      30.070465      72.753466      8.9519034      12.507478      0              5.4451352      15.778484      37.222975    
     20200   283.61553      43.09456       30.434545      73.529105      11.574542      12.75259       0              3.3073976      15.46003      -2089.4676    
     20300   301.38674      42.436324      32.341558      74.777882      12.64023       9.5438362      0              5.5008246      14.751433     -1623.702     
     20400   314.02349      42.63215       33.697597      76.329748      12.096673      10.663365      0              4.5617328      15.31038      -546.83187    
     20500   291.19664      46.842598      31.248067      78.090665      13.067545      9.1193993      0              8.8946376      15.761015      937.785      
     20600   279.82139      49.950372      30.027399      79.977771      13.871435      13.721613      0              6.7275564      15.629768      1011.2528    
     20700   310.46595      48.396816      33.315841      81.712656      12.957829      9.9022398      0              9.8364519      15.700294      1022.4817    
     20800   320.96609      48.853851      34.442602      83.296453      8.5155066      20.218558      0              4.8247791      15.295007     -1020.4699    
     20900   337.17467      48.614776      36.181931      84.796707      10.442709      16.664503      0              5.1556561      16.351907      3059.9807    
     21000   363.28215      46.917847      38.983503      85.90135       15.547608      9.3872266      0              3.9750338      18.007978      5694.3488    
     21100   315.09448      52.597859      33.812525      86.410384      18.237329      12.324283      0              6.2624619      15.773785     -1115.2048    
     21200   338.54704      49.93813       36.329199      86.267329      20.291062      9.5008779      0              3.362222       16.783968      1464.0735    
     21300   321.13824      50.857534      34.461075      85.318609      16.727368      11.939282      0              5.2335507      16.957333      921.3677     
     21400   270.04925      54.608457      28.978759      83.587216      15.137254      14.741535      0              7.4653903      17.264277     -589.1828     
     21500   340.79121      44.501252      36.570019      81.071272      10.139892      9.731936       0              8.4236717      16.205753     -2111.8626    
     21600   326.03062      43.088453      34.986073      78.074525      12.187939      10.01973       0              4.9270517      15.953732     -1652.8841    
     21700   286.5451       44.349049      30.748915      75.097964      11.387791      10.999205      0              5.8024664      16.159586     -1088.4352    
     21800   249.22951      45.996423      26.744609      72.741032      12.717998      10.628836      0              4.7137418      17.935847      1276.4306    
     21900   306.17248      38.353509      32.855112      71.208622      10.693383      7.0513392      0              3.9776186      16.631168      712.83249    
     22000   267.63283      41.752951      28.719454      70.472405      14.226124      7.5764035      0              4.1418981      15.808526     -233.54577    
     22100   249.6527       43.522884      26.790022      70.312906      16.146883      8.6304231      0              3.8018939      14.943684     -3884.6075    
     22200   271.14638      41.408051      29.09649       70.504541      12.121479      9.9427344      0              2.8204538      16.523383     -1267.0379    
     22300   324.0005       36.175583      34.768222      70.943805      7.7579983      6.9082004      0              4.823271       16.686113      1688.4402    
     22400   275.21478      42.223617      29.533067      71.756685      11.302749      10.386185      0              3.7613518      16.773332      2042.8688    
